name,@lat,@lon,addr:street,contact:phone,contact:website,	opening_hours
Harbor Mist Restaurant,40.8662392,-73.4618935,Harbor Road,,,
Hoi Won Chinese Take Out,40.8287322,-73.4599012,Woodbury Road,,,
Frank's Gourmet Pizza & Restaurant,40.8289193,-73.4615139,Woodbury Road,,,
Justin's Tuscan Grill,43.0910011,-76.0862513,,,,
Lock Stock and Barrel,42.7560914,-77.4043535,,,,
Redwood,42.6065599,-77.4095342,,,,
Applebee's Neighborhood Grill & Bar,40.7763260,-73.0377035,,,,
Yankee Clipper Deli & Restaurant,40.7736781,-73.8860750,,,,
Le Périgord,40.7550295,-73.9647301,,,,
Hosler's,44.8503637,-74.2787972,,,,
Jreck's Subs,44.8482559,-74.3013295,,,,
Leisure's,42.8308625,-77.6924108,Big Tree Rd,,,
Pines Bistro & Martini Bar,40.6652815,-73.0697877,,,,
Pines Pizza,40.6651920,-73.0697555,,,,
Lola's Pizza,41.9325596,-74.0180837,,,,
Mapo BBQ,40.7621840,-73.8148564,,,,
Holy Cow Meat Market and Deli,42.3722779,-76.8688027,,,,
Curly's Family Restaurant,42.3685386,-76.8666972,,,,
Classic Chef's Diner,42.3573907,-76.8591575,State Route 14,,,Mo-Th 0630-2030;Fr-Sa 0630-2130;Su 0630-2030
Friendly's,42.1599462,-76.8740143,,,,
Treadwell Park,40.7614636,-73.9608923,,,,
El Mitote,40.7758340,-73.9801978,Columbus Ave,,,
Brasserie Ruhlman,40.7591895,-73.9781127,,,,
Absolute Greek (Food Truck),40.7037130,-74.0087506,Old Slip,,,
Anatolia,40.7614174,-73.9601599,,,,
Cucina Bene Pizza,40.7060236,-74.0102403,Exchange Place,,,
Heidelberg Restaurant,40.7774628,-73.9518046,2nd Avenue,,,1100-2400
Nara Sushi,40.7037772,-74.0103990,Pearl Street,,,Mo-Th 1130-2130; Fr 1130-2200; Sa 1200-2200; Su 1200-2130
Toloache,40.7764768,-73.9566862,East 82nd Street,,,Mo-Th 1200-2300; Fr
The Simone,40.7768188,-73.9569853,East 82nd Street,,,Mo-Th 1800-2130; Fr-Sa 1800-2230
Mother's Ruin,40.7213363,-73.9950075,Spring Street,,,
L'Osteria,40.7771504,-73.9571264,Lexington Avenue,,,1200-2200
Tandoor Oven,40.7770648,-73.9556075,East 83rd Street,,,Tu-Th
Roti,40.7065252,-74.0071489,Maiden Lane,,,Mo-Fr 1100-1600
Geisha Sushi,40.8240742,-73.9518105,Broadway,,,
Country Sweet Chicken & Ribs,43.1171858,-77.6219629,Mount Hope Avenue,,,
Cazenovia Pizza,42.9297632,-75.8536038,Albany Street,,,
Junior's Caz Bar,42.9297628,-75.8535534,Albany Street,,,
Kirby's,43.0295115,-76.0057428,East Genesee Street,315 637 9555,httpwww.kirbys.comlocations.html,Su-Th 1100-2100; Fr-Sa 1100-2200
Real China,43.0292920,-76.0057248,,,,
Seoul Garden,40.7477981,-73.9872728,West 32nd Street,,,Su-Th 1100-2400
The Nest Tavern,42.8188774,-76.0714063,,,,
Seven Stone Steps,42.9300190,-75.8530582,Albany Street,,httpwww.lincklaenhouse.comdining_SSS.html,Mo-Sa 1100-2300; Su 1200-2200
Thai Angel,40.8017010,-73.1803102,,,,
Dave & Buster's,40.8032378,-73.1785988,,,,
Mama Mia's Pizzeria,40.8072481,-73.1233051,,,,
Dim Sum Chinese Kitchen,40.8072562,-73.1232353,,,,
Little Vincent's Pizza Restaurant,40.8315083,-73.1331863,,,,
Wine Cellar on Main,40.9001500,-73.3508396,,,,
Benkei,40.8998358,-73.3515263,,,,
Ritz Cafe,40.8991850,-73.3517355,,,,
La Porta Pizza,40.9003203,-73.3510891,,,,
Feed and Grain,40.9003661,-73.3513506,,,,
Maroni Cuisine,40.8997608,-73.3515155,,,,
Golden China,40.9010035,-73.3471891,,,,
Main Street Cafe,40.9002798,-73.3513841,,,,
Campari,40.9009833,-73.3472884,,,,
Wolfies Custard,40.8992519,-73.3516792,,,,
Shipwreck Diner,40.9000649,-73.3512741,,,,
Ship's Inn,40.9001906,-73.3506519,,,,
Northport Sweet Shop,40.9002980,-73.3512151,,,,
Northport Harbor Deli,40.9002920,-73.3513036,,,,
Cilantro,40.8993148,-73.3516309,,,,
Bistro 44,40.9000568,-73.3513519,,,,
Harbour House,40.9001764,-73.3507484,Main Street,,,
On The Border,40.8183185,-73.0559994,,,,
Leggios Delicatessen,40.7294222,-73.2572716,,,,
Gino's Pizza,40.7209441,-73.2487126,,,,
Shennanigans,40.8172882,-73.1082456,,,,
Pizza Village,42.4863362,-79.3398383,Lake Shore Drive West,,,1100-2200 Varies
Food Court,40.7404426,-73.2471648,,,,
Pronto Joey's,43.0902680,-76.0920413,Thompson Road,315 432 0620,httpjoeysitalianrestaurant.compronto.html,
Syracuse Halal Gyro,43.0418629,-76.1192173,Westcott Street,,,Mo-Su 1000-2200
Mary Kelly's,41.5221347,-73.9763602,,,,
The Purple Elephant,40.8904987,-73.3538664,,,,
Show Win Japanese Cuisine,40.8911391,-73.3454543,,,,
The Whale's Tale,40.8908555,-73.3539709,,,,
Robke's Country Inn,40.8929435,-73.3391013,Fort Salonga Road,,,Su-Th 1130-2200; Fr-Sa 1130-2300
Jay Huen,40.8932517,-73.3403780,,,,
Northport Delicatessen,40.8930003,-73.3386400,Fort Salonga Road,,,
Mulberry Street,40.6962814,-73.3225188,,,,
Little Italy Pizza,40.7919069,-73.9734661,West 92nd Street,,,
Hudson Social,41.0124483,-73.8796487,Station Plaza,,,Mo-Th 0600-1100
Blossom,40.7332225,-73.9936043,University Place,,,Mo-Su 1130-2100
J Michaels Tuscan Steakhouse,40.8947706,-73.3357978,,,,
Northside Deli,40.8949389,-73.3363019,,,,
Aunt Chilada's,40.8962000,-73.3358944,,,,
Nocello,40.8998108,-73.3289340,,,,
Pumpernickels,40.8994702,-73.3302564,,,,
Yogurt Crazy,40.8963014,-73.3358702,,,,
Fattusco's Pizzeria,40.9071324,-73.3160794,,,,
Elijah Churchills' Public House,40.9076554,-73.3154786,,,,
Crestwood Manor,40.9082757,-73.3143145,,,,
Nina's Pizzeria,40.9012392,-73.3365152,,,,
Mei Wei Kitchen,40.7956015,-73.0761999,Grundy Avenue,,,
Tasty's Diner,40.7751452,-73.9095740,Ditmars Boulevard,,,247
Hinamaru Ramen,40.7748923,-73.9091985,Ditmars Boulevard,,,Mo-Th 1200-1430
Knickerbocker Bar & Grill,40.7319768,-73.9942396,University Place,,,Temporarily closed
Mamoun's Falafel,40.7302366,-74.0004281,MacDougal Street,,,Mo-Su 1100-0400
Andrews NYC Diner,40.7516741,-73.9898634,7th Avenue,,,Mo-Th 0600-2200; Fr 0600-2300; Sa
fresh&co,40.7484876,-73.9922019,7th Avenue,,,Mo-Fr 0600-2100; Sa
Joe's,42.4411639,-76.5086726,,,httpwww.joesithaca.com,
Maria's,40.8350345,-73.1504217,Smithtown Boulevard,,,Mo-Th 1130-2200; Fr 1130-2300; Sa 1300-2300; Su 1300-2200
La Casa,40.9285648,-73.3264051,,,,
The Shack,40.8849529,-73.3599170,,,,
Bashi Channel,40.6398121,-73.9671473,Cortelyou Road,,,
Minar,40.7520175,-73.9737641,3rd Avenue,,,
Dueger's Grill,43.0886902,-79.0499518,,,,
Koban's Food & Drink,43.0881257,-79.0238164,,,,
,40.8614825,-73.1285933,,,,
,43.0780174,-75.7514049,,,,
Baraka Buffet,40.8168869,-73.9460483,Frederick Douglass Boulevard,,,
Easy Corner,40.8150396,-73.9407349,West 136th Street,,,
Wagon Wheel,43.0141201,-78.2013969,,,,
Al's Village Diner,43.0653237,-76.0787862,,315 433 9195,httpwww.alsvillagediner.net,
Tuxedo Sushi,41.1938900,-74.1850505,Route 17,,,Mo-Th 1130-2100; Sa 1130-2130; Su 1400-2100
Tuxedo Junction Inn,41.1916914,-74.1847169,Route 17,,,
Tony's,40.7643725,-73.9642919,,,,
,40.7596244,-73.9365391,,,,
Sam Lee Kitchen,40.7596473,-73.9365835,,,,
Applebee's,40.7555706,-73.9226603,,,,
Unos,40.7556895,-73.9229500,,,,
Ecuadorian Restaurant II,40.7552407,-73.9271915,,,,
Cafe Olé,40.7539108,-73.9237443,,,,
Abitino,40.7545714,-73.9685162,,,,
Bar Pitti,40.7291334,-74.0021646,,,,
Daisy May's BBQ USA,40.7633685,-73.9967152,,,,
Fanelli Cafe,40.7246074,-73.9987503,,,,
Galaxy Diner,40.7611474,-73.9909011,9th Avenue,,,247
Hatsuhana,40.7568939,-73.9769041,,,,
Joe Allen,40.7601328,-73.9890604,,,,
The Brazen Tavern,40.7594293,-73.9912351,,,,
,40.7299060,-74.0012290,,,,
Patrizia's,40.7108771,-73.9674321,,,,
Famous Famiglia Pizzeria,40.7467928,-73.8906868,Roosevelt Avenue,,,
Ippudo NY,40.7309292,-73.9902630,4th Avenue,,,Mo-Th 1130-2230; Fr-Sa 1130-2330; Su 1130-2230
Bartolino's Italian Restaurant,40.7607010,-73.9223507,Broadway,,,
Las Margaritas,40.7594141,-73.9195925,Broadway,,,
Portalia,40.7605007,-73.9219258,,,,
Bai Sushi,40.7597104,-73.9202460,Broadway,,,Mo-Sa 1130-2245
Russian Samovar Restaurant and Piano Bar,40.7631875,-73.9847037,West 52nd Street,,,Mo 1700-0200; Tu-Th 1200-0200; Fr-Su 1200-0400
Gourmet 45,40.7527060,-73.9727820,,,,
Hotoke Japanese Steak House,40.8539052,-73.1865428,,,,
Croxley Ales,40.8560720,-73.2007951,,,,
Raimondo's Restaurant and Pizzeria,41.9330191,-74.9133343,Stewart Avenue,,,1100-2300
Favela Cubana,40.7284192,-73.9981377,LaGuardia Place,,,
Legend West Village,40.7297301,-73.9989490,,,,1100-2300
Go! Go! CURRY!,40.7293893,-73.9990089,Thompson Street,,,
Toloache,40.7287190,-73.9995780,Thompson Street,,,Su-Mo 1130-2200; Tu-Th 1130-2300; Fr-Sa 1130-0000
White House Restaurant,43.0039531,-73.8491218,Milton Avenue,,,
East Village Pizza,40.7281808,-73.9851024,1st Avenue,,,Mo-Th 1100-0300; Fr-Sa 1100-0430; Su 1100-0300
Jadis Wine Bar,40.7209937,-73.9910102,Rivington Street,,,Mo 1700-0000; Tu-Th 1700-0100; Fr
Applebee's,40.7350298,-73.8707100,Queens Boulevard,,,Mo-Th 1100-2300; Fr
El Mariachi,40.7611211,-73.9232737,,,,
Bill's Bar & Burger,40.7593743,-73.9775501,West 51st Street,,,
Big Daddy's Diner,40.7379106,-73.9877530,Park Avenue South,,,Mo-Th 0800-1200; Fr-Sa 0800-0500; Su 0800-2300
Grimaldi's Pizza,40.7411830,-73.9937782,,,,
T & J Jamaican Flava,40.7872731,-73.9517102,Park Avenue,,,0600-2000
The District Bar & Restaurant,40.7839008,-73.9500220,3rd Avenue,,,Mo-Fr 1100-0400; Sa
Sweet Tomato,40.8741389,-73.5328208,,,,
Karibbean Restaurant,40.7241590,-73.9759768,Avenue D,,,Su-Th 0830-2100; Fr
Olympia Family Restaurant,43.1659024,-77.6904377,,,,
Lloyd Taco Factory,42.9475295,-78.8524503,Hertel Avenue,,,
Balthazar,40.7226578,-73.9981644,Spring Street,,,
Blue Ribbon,40.7261431,-74.0025063,Sullivan Street,,,
Lil' Frankies,40.7235995,-73.9884624,1st Avenue,,,Su-Th 11-0200; Fr-Sa 1100-0400
The Dutch,40.7265551,-74.0021692,Sullivan Street,,,
Luca Trattoria Pizzeria,41.2369345,-74.3809923,,,,
The Grey Dog,40.7229648,-73.9957472,Mulberry Street,,,Mo-Fr 0730-2200; Sa
Wan Wan,40.7218037,-73.9964299,Mulberry Street,,,
Café Habana,40.7228449,-73.9942284,Prince Street,,,Mo-Su 1000-2300
Tangie's Kitchen,43.1756238,-77.6297520,,,,
Empellón Al Pastor,40.7493716,-73.9766925,East 34th Street,,,1200-2400
Burger & Lobster,40.7400891,-73.9934610,,,,
Phoenix Garden,40.7487201,-73.9738553,East 40th Street,,,
Saints and Sinners,40.7456627,-73.9045526,Roosevelt Avenue,,,
Chan's Kitchen,40.8557131,-73.9333898,Broadway,,,Mo-Su 1200-2330
La Cabana Salvadorena,40.8542688,-73.9334615,Broadway,,,Mo-Su 1030-2000
,40.7462312,-73.9938457,7th Avenue,,,
La Libertad,40.8334187,-73.9450216,,,,
The Original John's Deli,40.5971145,-73.9850909,Stillwell Avenue,,,Mo-Sa 0800-2200; Su 0800-2100
Coral Diner,40.8348921,-73.9446221,Broadway,,,
Tavern58 at Gibbs,43.1610396,-77.6013319,University Ave,,,Mo-Th 1630-2300; Fr-Sa 1630-2400; Su off
Bill's Bar & Burger,40.7402703,-74.0056248,9th Avenue,,,
7 Old Fulton,40.7029414,-73.9938932,Old Fulton,,,
Speedy Romeo,40.6875193,-73.9598944,Classon Avenue,,,
Red Olive,43.0521562,-76.1422370,,,,
Stage Door Deli,40.7120307,-74.0097553,Vesey Street,,,
Chowdar Bar,40.7158297,-73.2412449,Maple Avenue,,,
Nicky's Clam Bar,40.7176737,-73.2407186,Maple Avenue,,,
Old Bermuda Inn,40.5533267,-74.2167766,Veterans Road West,,,
Saigon Bangkok,42.9883040,-78.6976949,Transit Road,,,
Rachel's,42.9923339,-78.6974626,Transit Road,,,
Sake Cafe,42.9921683,-78.6990203,Transit Road,,,
Applebee's,41.4984317,-74.0721356,,,,
Liberty Hound,42.8773716,-78.8798206,Naval Park Cove,,,
Little Vincent's Pizza,40.8709800,-73.4264302,New York Avenue,,,
Blue Bay Diner,40.7439554,-73.7763318,Francis Lewis Boulevard,,,
Arunee Thai,40.7495394,-73.8874309,,,,
Manna's Restaurant,40.8054853,-73.9404635,,,,
Uptown Veg,40.8055163,-73.9405433,East 125th Street,,,Su-Sa 1000-2000
Market Street,41.9269971,-73.9135168,West Market Street,,,
16 Handles,40.7646147,-73.9161867,30th Avenue,,,1000-000
Olivier Bistro,40.6688126,-73.9897325,4th Avenue,,,Mo-Th 0700-2230; Fr 1100-2300; Sa 1000-2300; Su 1000-2200
GRK Fresh Greek,40.7099229,-74.0069326,,,,
Kyuramen,40.7329123,-73.9867296,East 14th Street,,,Su-Th 1100-2230; Fr
The Winslow,40.7326739,-73.9852909,East 14th Street,,,Mo-We 1200-0200; Th-Fr 1200-0400; Sa 1100-0000; Su 1100-0200
Yaki Sushi,40.7329802,-73.9860274,East 14th Street,,,Mo-Su 1100-2200
So Do Fun,40.7341491,-73.9862974,3rd Avenue,,,Mo-Th 1130-2200; Fr-Sa 1130-2230; Su 1130-2200
Ned's Pizza,42.4696127,-76.4784193,,,,Mo-Su 0600-2400
Kati,40.7316957,-73.9829911,East 14th Street,,,Mo-Sa 1200-2230; Su 1600-2230
Akina Sushi,40.7306979,-73.9814385,East 14th Street,,,Mo-Th 1200-2300; Fr-Sa 1200-2330; Su 1300-2300
South Slope Restaurant & Bar,40.6678148,-73.9876435,,,,Mo-Sa 0900-2100; Su 0900-1900
Rainbowberry Frozen Yogurt,40.7496805,-73.8860650,37th Avenue,,,
Just Made 4 U,40.7497307,-73.8855944,37th Avenue,,,
Turtle Island Cafe,44.3641020,-73.3915380,North Main Street,,,
Applebee's,43.0935544,-75.3079151,,,,
The Savoy,43.2086446,-75.4523537,,,,
Jahn's,40.7495626,-73.8850034,,,,
Las Delicias,43.0403986,-76.1193814,Westcott Street,315 422 0208,,Mo-Sa 1100-2130
Jackson House Restaurant,40.7496945,-73.8837227,37th Avenue,,,
Jon Thomas Inne,40.7307695,-73.2687384,,,,
KANU,44.2971791,-74.0104559,,,,
Pollos a la Brasa Mario,40.7497410,-73.8832269,37th Avenue,,,
Las Margaritas,40.7498091,-73.8825927,37th Avenue,,,
Thomas Pizza,40.7497543,-73.8831089,37th Avenue,,,
Pizza Boy I,40.7488482,-73.8916533,37th Avenue,,,
Abdullah Sweets,40.7487688,-73.8924472,37th Avenue,,,
Windows on the Lake,40.8277271,-73.1161934,,,,
Downtown Burger at Five Points Cafe,40.7362454,-73.0825154,,,,
Sotto 13,40.7372924,-73.9991162,,,,
Dom's Pizza & Subs,42.7838643,-73.7435722,,,,
Chrissy's Diner,44.0805074,-76.2132494,,,,
Sachem Deli,40.8248957,-73.1120240,,,,
Mamma Cucina's,40.8310445,-73.0871037,,,,
Island Empanada,40.8321809,-73.0881070,,,,
Strathmore Bagels,40.8321160,-73.0885629,,,,
Lake Rock Diner,40.8320514,-73.0858988,,,,
The Cheesecake Factory,40.8641380,-73.1324982,,,,
Bahama Breeze,40.8625761,-73.1334423,,,,
California Pizza Kitchen,40.8640404,-73.1330025,,,,
Bonefish Grill,40.8643490,-73.1315004,,,,
P.F. Chang's,40.8643855,-73.1311195,,,,
Red Lobster,40.8130891,-73.1006365,,,,
Smokey Bones ,40.8127074,-73.1007733,,,,
Buffalo Wild Wings,40.8574221,-73.0817639,,,,
Ssambap Korean BBQ ,40.8759886,-73.1205142,,,,
JR's Steakhouse (Historical),40.8768520,-73.1192290,,,,
Red Tiger Dumpling House ,40.8771564,-73.1188215,,,,
Harvest Restaurant,43.3363979,-73.6531411,,,,
Los Papi's,40.7021022,-73.9845254,,,,
Croxley's Abbey,40.7159838,-73.9649064,,,,
Pickles Deli,42.7577860,-73.8190678,Airport Park Boulevard,,,
Cafe Rustica,44.2943475,-74.0101443,,,,
Calexico,40.6742831,-73.9822458,5th Avenue,,,Mo-Su 1200-2200
Bonnie's Grill,40.6743172,-73.9822196,,,,Mo-Th 1200-2200; Fr 1200-2300; Sa 1200-2300; Su 1200-2200
Naruto Ramen,40.6743684,-73.9821829,,,,Mo-Th 1200-2200; Fr-Sa 1200-2300; Su 1200-2200
St. George Tavern,40.7084159,-74.0142036,Washington Street,,,Su-Th 0630-1800; Fr-Sa 0630-0200
The Cauldron,40.7043498,-74.0104603,Stone Street,,,Mo-We 1100-2100; Th-Sa 1100-2300; Su 1100-2000
Underdog,40.7044264,-74.0103326,South William Street,,,
Seventh Lake House Restaurant,43.7405951,-74.7551615,NY-28,,,
Seneca Harbor Station,42.3837257,-76.8748898,North Franklin Street,,,
The Spaghetti Warehouse,43.0585864,-76.1568843,North Clinton Street,315 475 1807,httpwww.meatballs.compage_id=29&st=NY&locid=2,Mo-Su 1100-2200; Fr
Savona’s Plaza Pizza,41.9378817,-74.0195642,Plaza Road,,,Mo-Th 1100-2300; Fr 1100-2400+; Sa 1100-2400; Su 1100-2300
Creekside Cafe,42.5418953,-76.6623845,,,,
Sushi Hibachi,42.4308155,-76.5120580,,,,
The New Great Wall,42.9294425,-75.8499185,Albany Street,,,
Crown City Steakhouse,42.6071142,-76.1659806,River Street,,,
Miso Sushi,40.7027939,-73.9908031,Main Street,,,
Brother Jimmy's BBQ,40.7445548,-73.9808795,Lexington Avenue,,,Mo-We 0400-2400; Th-Sa 1200-0200; Su 1200-2400
Otro Cinco,43.0492951,-76.1509424,South Warren Street,+1 315-422-6876,httpwww.otro5cinco.com,Mo-Fr 1000-2200; Sa 1600-2200; Su 1100-2200
Takahachi,40.7165871,-74.0079257,Duane Street,,,Su-Th 1200-1430
Dragon City,41.5548125,-74.4390717,North Road,,,
Harry's Italian,40.7075376,-74.0068533,Gold Street,,,
ePasta,40.7091752,-74.0091511,Maiden Lane,,,0600-2300
Olympic Flame Diner,40.7710110,-73.9874576,West 60th Street,,,0700-1200
Justino's Pizza,40.7695822,-73.9884521,10th Avenue,,,1000-2330
Halal,40.7699473,-73.9881217,10th Avenue,,,
The Jin,40.7685706,-73.9887358,10th Avenue,,,Mo-We 1130-1500
Beijing,40.7686619,-73.9886693,10th Avenue,,,1000-2300
Clyde Frazier's Wine & Dine,40.7571967,-73.9980862,10th Avenue,,,Th-Sa 1145-2400; Mo-We
,43.0645587,-76.1479243,,,,
Angelina's,41.4181422,-73.9525807,,,,
Zazzy's,40.7720239,-73.9563317,2nd Avenue,,,
,40.7454982,-73.9793370,,,,
Le Parisien,40.7454199,-73.9791492,East 33rd Street,,,
Cask,40.7453651,-73.9790191,,,,
Phoshime,40.7453945,-73.9790862,,,,Mo-Th 1130-2300; Fr-Sa 1130-2400; Su 1130-2300
2nd Ave Deli,40.7451818,-73.9791899,East 33rd Street,,,Mo-Su 1100-2000
Northeast Pizza,42.4794973,-76.4776509,Cinema Drive,,,
Modern Malt,43.0480192,-76.1534210,South Clinton Street,315 471 6258,httpeatdrinkmalt.com,Mo-We 0700-2200; Th-Fr 0700-0400; Sa 0000-0400
Brae Loch Inn,42.9302296,-75.8589135,Albany Street,,,
Napoli,42.4392634,-76.4935103,,,,
Betty Boop's Diner,42.6445281,-73.7599857,,,,
La Vita Mia,40.7735017,-73.9168591,,,,
Saraghina Bakery,40.6835825,-73.9353807,,,,
Pomp & Circumstance,40.7142599,-73.9495378,Lorimer Street,,,
Cheers Thai,40.7139261,-73.9499959,Metropolitan Avenue,,,1130-2300
Sumner Cafe,40.6806646,-73.9374162,Decatur Street,,,
Baron's,40.6909740,-73.9538595,DeKalb Avenue,,,We-Fr 1800-2200; Sa 1100-1500
L'Antagoniste,40.6850210,-73.9296624,,,,
Garnacha Bite,40.6832763,-73.9382816,Halsey Street,,,
Pio Pio,40.7453427,-73.9776354,East 34th Street,,,Mo-Su 1100-2300
Babylon,40.7454075,-73.9777838,,,,
Hart's,40.6814612,-73.9558777,,,,Tu-Sa 1730-2230
Shokudo,40.7460811,-73.9794459,,,,Mo-Sa 1130-2300; Su 1130-2200
Jerlando's Pizza,42.3461355,-76.8485960,,,,
Green Acres Tavern,43.1031677,-73.5185421,,,,
Super Pollo,40.6801540,-73.8929493,Jamaica Avenue,,,Mo-Th 1100-2200; Fr-Su 1100-2300
Kennedy's Fried Chicken,40.6779288,-73.8917941,Fulton Street,,,
Secret Garden,43.0551392,-76.0969298,Erie Boulevard East,,,Su-Th 1130-2200; Fr-Sa 1130-2300
The Spot,42.1458693,-75.9017851,Front Street,,,0500-2300
Red Chili Restaurant,43.0541731,-76.0962459,Erie Boulevard East,315 446 2882,httpwww.redchilirestaurant.com,Mo-Th 1100-2200; Fr
Elite Food Bar,40.7531876,-73.9681205,,,,
Sal's Pizzeria,40.8066271,-73.1246852,,,,
Parisi Brothers Bakery,40.7621666,-73.9254791,,,,
Three E- Taste of Thai,40.7604886,-73.9225318,,,,
Sac's,40.7565846,-73.9247804,35th Avenue,,,
Twist and Smash'd,40.7565836,-73.9211369,Steinway Street,,,
Poco,40.7225280,-73.9828993,Avenue B,,,Tu-Fr 1700-2200; Sa-Su 1100-2300
Cafe Cortadito,40.7224776,-73.9827650,East 3rd Street,,,Tu-Fr 1200-2300; Sa 1100-2300; Su 1100-1800
Luzzo's,40.7218634,-73.9833560,Avenue B,,,
La Loteria,40.7307928,-74.0042040,7th Avenue South,+1 212 858 9096,httpwww.laloterianyc.com#about,
Meskerem,40.7299814,-74.0003769,MacDougal Street,+1 212 777 8111,,
Tikka Indian Grill,40.7144070,-73.9607584,Grand Street,+1 718 768 2262,httpwww.tikkawilliamsburg.com,
Qi Thai Grill,40.7186299,-73.9562472,North 9th Street,+1 718 302 1499,httpwww.qirestaurant.comwilliamsburg,
Bevanda Restaurant,40.8018187,-73.7358918,Middle Neck Road,,,
Anjappar,40.7425693,-73.9827218,,,,
Bhatti,40.7421903,-73.9830034,,,,
Pappali,40.7423183,-73.9833132,East 27th Street,,,
California Pizza Kitchen,40.7445423,-73.9834869,,,,
Ca Mea',42.2520625,-73.7901907,,,,
The Cascades,42.2508558,-73.7885768,,,,
Shih Lee's Chinese Eastery,40.7515550,-73.9700620,,,,
Yoonkao Thai,40.7450461,-73.9759245,,,,Tu-Fr 1115-2230; Sa-Su 1130-2230
Baby Bo's Cantina,40.7450939,-73.9758895,,,,Mo-Fr 1100-2300; Sa-Su 1200-2230
The Lunchbox,42.7599420,-77.2264094,South Main Street,,,
Pio Pio,40.7605928,-73.9945435,10th Avenue,,,Mo-Th
Vatan,40.7423510,-73.9803456,3rd Avenue,,,Mo-Su 1700-2130
John's Coffee Shop,40.7511092,-73.9715209,2nd Avenue,,,Mo-Fr 0700-2000; Sa
Sushi Time,40.7510584,-73.9715451,,,,
,41.7411858,-74.0563094,Old Route 299,,,
Lenny's Pizzeria,40.9469895,-72.5865931,,,,
Cliff's Elbow Room,40.9485818,-72.5826771,,,,
Kelly's,42.4418429,-76.5122744,,,,
Luke's Lobster,40.7513492,-73.9732210,East 43rd Street,,,1100-1900
EONS Greek Food for Life,40.7452392,-73.9757831,,,,Mo-Su 1100-2200
Franny's,42.4510624,-76.4842285,,,,Mo-Fr 1100-1600
Mezze Mazi,40.7436493,-73.9793997,3rd Avenue,,,Mo-We 1130-2200; Th-Fr 1130-2300; Sa 0900-2300; Su 0900-2200
,41.7477662,-74.0858751,,,,
Best Pizza,41.7475130,-74.0866475,Main Street,,,Su-Th 1100-2200; Fr-Sa 1100-0400
Bacchus Restaurant,41.7472558,-74.0867508,South Chestnut Street,,,
Lallisse,40.7439118,-73.9813418,,,,
Pershing Square,40.7519669,-73.9777869,,,,
The Sweet Basil,42.7984580,-76.1088009,Clinton Street,315 810 4333,httpwww.sweetbasiltully.com,Su
,42.8143477,-76.0790126,,,,
Comodo,40.7395891,-73.9844966,Lexington Avenue,,,
La Catrinas,40.7614370,-73.9245560,Broadway,,,
Winegasm,40.7600638,-73.9204727,37th Street,,,
Boishaki Restaurant,40.7570240,-73.9309900,,,,
Beija-flor,40.7545680,-73.9337740,,,,
DK Pub,40.7536690,-73.9345030,29th Street,,,
Astoria Family Pizza,40.7807730,-73.9170310,,,,
Mikos Souvlaki,40.7806720,-73.9168710,,,,
Sugar Factory,40.7392660,-74.0066050,,,,
Bagatelle,40.7397042,-74.0060257,Little West 12th Street,,,
Gansevoort Market,40.7392700,-74.0067760,West 14th Street,,,Mo-Su 0700-2000
Saigon Shack,40.7296910,-74.0006370,MacDougal Street,,,Mo-Th
The Queens Kickshaw,40.7587851,-73.9183096,Broadway,,,
Bierocracy,40.7439820,-73.9502280,,,,
truffles,40.9431682,-72.8402616,,,,
,40.9444451,-72.8429812,,,,
Peking Express,40.7258830,-73.9427930,Nassau Avenue,,,
Manetta's Ristorante,40.7427545,-73.9518864,,,,
Snowdonia,40.7578070,-73.9275010,,,,
JJ's Asian Fusion,40.7620840,-73.9183500,,,,
Café Aliada,40.7625339,-73.9262068,,,,
Bodhi,40.7163570,-73.9991738,Mulberry Street,,,Mo-Fr 1000-2200; Sa-Su 0930-2230
The Van Dyck Restaurant and Lounge,42.8164956,-73.9431144,,,,
Baar Baar,40.7244268,-73.9915125,East 1st Street,,,Mo-Su 1630-2200
Eagle's Nest,42.9630113,-78.7451312,,,,
Casa Azul,40.6655344,-73.9825148,7th Avenue,,,Mo-We 1500-2200; Th-Fr 1300-2200; Sa-Su 1200-2200
Blue Heron Cafe,42.4496791,-77.2012573,,,,
Dimitri's on the Lake,42.4875770,-79.3361880,,,,
Hunan Garden,41.2605187,-74.3576342,Maple Avenue,,,1100-2200
Taco Hombre,41.2593370,-74.3580087,Main Street,,,
Warwick Thai,41.2594142,-74.3581843,Main Street,,,
Tokyo Plum House,41.2583238,-74.3590190,Main Street,,,
Long Spring Chinese,41.2552806,-74.3601893,Oakland Avenue, #1,,
Duff's Famous Wings,43.1033774,-77.6287643,West Henrietta Road,,,Mo-Th 1100-2300; Fr-Sa 1100-2400; Su 1200-2200
Mitsuba,43.0565589,-76.2704170,Township Boulevard,,,
Ilio Dipaolo's,42.7949917,-78.8241830,South Park Avenue,716 825 3675,,
The Elm Tree Inn,42.5525222,-76.2911152,,,,
Country Rotiserie,40.9469006,-72.8944746,,,,
Osaka Japanese Sushi Hibachi Steakhouse,40.9469741,-72.8950280,,,,
Restaurant Bucharest,40.7443134,-73.9240167,40th Street,,,1200-2300; Fr
Variety Cafe,40.7073841,-74.0125740,Broadway,,,
Moo Moo's Creamery,41.4164228,-73.9612663,,,,
