name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Restaurante Chaparro,37.4325024,-8.7700108,,,,
,37.4325109,-8.7698714,,,,
,37.4332372,-8.7700699,Largo 1º de Maio,,,
,38.8075768,-9.3775976,,,,
Stella Maris,40.1656698,-8.8791235,,,,
,40.5745554,-8.4445191,,,,
Good Grill,39.0228433,-8.9760584,,,,
Paparoca,39.0238894,-8.9770079,,,,
"""O Brilha""",39.0226933,-8.9769328,,,,
,39.0242290,-8.9743686,,,,
Afonso Restaurante,38.7127095,-9.2255967,,,,
Restaurante O Meu Gatinho,41.0739922,-8.0874629,,,,
Ponto Final,38.6850221,-9.1577038,Rua do Ginjal,,,
Cintra Central,38.7970269,-9.3910666,,,,
Romaria de Baco,38.7964399,-9.3916158,Rua Gil Vicente,,,
Café Paris,38.7969572,-9.3909708,,,,
,40.6405652,-8.6279098,,,,
,38.7707968,-9.3074211,,,,
O Cavalo Lusitano,38.1678447,-8.4908116,,,,
Sushi In,38.6077766,-9.1866892,,,,
Churrasqueira Central,38.6178721,-9.1927509,,,,
Londrinos,38.6099501,-9.1888269,,,,
O Tropical da Charneca,38.6179350,-9.1931318,Rua Mário Casimiro,,,
O Poço,38.6235973,-9.1990246,Rua 25 de Abril,,,Tu-Su 07:00-23:00
,37.4337850,-8.7606419,,,,
Restaurante Nortada,38.8192472,-9.4733744,Avenida Alfredo Coelho,,,"Mo, We-Su 10:00-22:00"
Restaurante O Crôa,38.8178492,-9.4747181,,,,
"Churrasaqueira ""O Lord""",38.6612766,-9.1623892,Rua Eduardo Viana,,,
Pizzaria Venezza,38.5378697,-8.8947804,,,,
Café/Restaurante Flórida,38.5339445,-8.8961266,,,,
Reestaurante Cozinha do Abade,38.5350691,-8.8957793,,,,
Restaurant Primavera,38.5415730,-8.8952653,Avenida Doutor António Rodrigues Manito,,,
Taberna O Vendaval,38.5321350,-8.8973757,,,,
,38.7498053,-9.2065567,,,,
Golden Burger,38.5400957,-8.8950801,Avenida Doutor António Rodrigues Manito,,,
Dona Elvira,41.6027405,-8.4223706,,,,
Maré Alta,41.8771534,-8.8397326,,,,
,38.8161072,-9.1608023,,,,
,38.4931103,-8.9027785,,,,
Oficina da Carne,38.4931802,-8.9014073,,,,
Iami,38.4931839,-8.9007109,,,,
O Barril,39.0978941,-9.0662181,,,,
Os Rocha's da Barca,38.7237084,-9.1540793,Rua Rodrigo da Fonseca,,,
Grelhadinho,41.5540441,-8.3948421,,,,
Grill,38.7223041,-9.1520320,,,,
Trecento Sessanta,38.6836141,-9.3429118,Praça do Junqueiro,,,
Páteo Alfacinha,38.7064796,-9.1942464,Rua do Guarda Jóias,,,
Restaurante A Toca dos Caracóis,38.7035194,-9.1954736,,,,
Pevidem 3,41.5530154,-8.3948246,,,,
Ponto de Encontro II,38.1743961,-8.5632756,,,,
Ti Julio,38.1744825,-8.5635009,,,,
Lídia,38.1742582,-8.5624558,,,,
Mapomme,38.7615493,-9.1795568,,,,
Sete Mares,38.7639835,-9.1774751,,,,
Wok Ninja,38.7640590,-9.1804419,,,,
As Primas,38.7632268,-9.1808088,,,,
Musaxi,38.7625615,-9.1797767,,,,"PH,Mo-Su 11:00-15:00,18:00-23:00"
Coroa Real,38.7610431,-9.1797874,,,,
Pizza Hut,38.7620554,-9.1795675,,,,
Tapas & Co,38.7632642,-9.1794227,Rua Poeta Bocage,,,"Mo-Th 12:30-15:30,18:00-23:30; Fr,Sa 12:30-00:30"
Prato Raso,38.7640088,-9.1786555,,,,
Os dois irmãos,38.7703291,-7.5007650,,,,
L'Italiana,39.5986154,-8.8233970,Av. Vila Forte,,,
Vale do Rio,38.6875479,-9.1481900,,,,
,38.7916821,-9.1212524,,,,
,38.7907455,-9.1205846,,,,
,38.7896082,-9.1205363,,,,
,38.7894231,-9.1212351,,,,
leitão,38.7897901,-9.1203164,,,,
,38.7896040,-9.1203459,,,,
J. C. Bar,40.9737219,-7.6090610,,,,
,40.9746068,-7.6095143,,,,
Eido do Bispo,41.7807840,-8.5530692,,,,
Retaurante Abadia,41.6739985,-8.2606194,,,,
Ti Zé,39.7506162,-7.9253102,,,,
Restaurante Boa Sorte,38.6919549,-9.3267530,,,,
,37.0071550,-7.9937649,,,,
,37.0060475,-7.9921234,,,,
A Taberna de Miraflores,38.7112813,-9.2288270,,,,
Entráguas,38.6957129,-9.4374026,,,,
Alcobaça,38.7966277,-9.3904684,,,,
,40.3430106,-8.5852500,,,,
Bar Necal,40.3449630,-8.5927808,,,,
Restaurante Da Fu Lou,38.7996340,-9.3855537,Avenida Doutor Miguel Bombarda,,,
Restaurante Regional de Sintra,38.7991635,-9.3879625,,,,
Casa de Chá A Raposa,38.7991920,-9.3875949,,,,
A Tasca do Manel,38.7988619,-9.3881361,,,,
Apeadeiro,38.7987591,-9.3872940,Avenida Doutor Miguel Bombarda,,,Fr-We 11:00-23:30
Le Chandelier,38.8012842,-9.3829453,,,,
Cintrália,38.8015529,-9.3828071,,,,
O Casal Minhoto,38.8607058,-9.0768841,,,,
Tacho Real,38.7962182,-9.3903590,Rua da Ferraria,,,
Toca do Javali,38.7910902,-9.3747486,,,,
,38.8583981,-9.3797445,,,,
Restaurante Maia,41.5410803,-8.3689808,,,,
,38.8610277,-9.3773895,,,,
,38.8013445,-9.3845479,,,,
,41.6616618,-6.6317215,,,,
Restaurante do Outeiro,41.4322703,-8.2548952,,,,
Pórtico,41.5534676,-8.3812891,,,,"Mo-We,Fr-Sa 12:00-15:00,19:00-22:00; Th off; Su 12:00-15:00"
Restaurante Tomás,41.4213472,-8.2848402,,,,
,38.8513005,-9.3808844,,,,
A Tasca do Nuno,38.7163381,-9.2435551,,,,
Marreta - Restaurante Marisqueira,41.0014596,-8.6460742,Rua 2,,,12:00-01:00
Rota dos Sabores,41.0075252,-8.6446451,,,,
O Peixeiro,41.0006708,-8.6437589,,,,
Restaurante Zagalo,41.0013094,-8.6460680,Rua 2,,,
,38.6989876,-9.3229135,,,,
,39.9116683,-8.4368221,,,,
,41.4945274,-8.2151959,,,,
,38.7691894,-9.3055174,,,,
,41.6274776,-8.4620075,,,,
Água na Boca,41.6400070,-8.4839480,,,,
Restaurante Eucalipto,41.6402355,-8.4834705,,,,
Carranca,41.6376857,-8.4791441,,,,
Galeria LusoÁfrica,38.7874150,-9.1290838,Rua Mártires de Timor,,,
,38.7692179,-9.2990298,,,,
,38.7701510,-9.2960753,,,,
,38.7695069,-9.2981648,,,,
Vila Verde,32.6555946,-16.8365409,,,,
Clube de Fado,38.7096388,-9.1311988,,+351 218 852704,,Mo-Su 20:00-02:00
La Paparrucha,38.7157112,-9.1455113,Rua Dom Pedro,,,
,38.7720275,-9.2929022,,,,
Vin Rouge,38.6976084,-9.4187408,,,,
Snack Bar 15,39.6026868,-8.4145954,Rua Infantaria 15,,,
Cervejaria Caravela,38.7589415,-9.1919762,,,,
Adega das Gravatas,38.7605031,-9.1877489,Travessa do Pregoeiro,,,
O Pregoeiro de Carnide,38.7605868,-9.1873929,,,,
restaurante espalha brasas,39.4740544,-8.5404402,,,,
Restaurante Mário Alturas,39.4774001,-8.5410731,,,,
pizzaria super agostos,39.4859459,-8.5411644,,,,
ff,39.4855650,-8.5433314,,,,
Paladares da esquina,39.4734914,-8.5428625,,,,
pizzaria dinapolli,39.4732096,-8.5401291,,,,
Restaurante Manuel Francisco,39.4715863,-8.5495577,,,,
solar da ilda,39.4772179,-8.5486907,,,,
A Muralha,38.5710377,-7.9088496,,,,Mo-Sa 08:00-19:00
"Restaurante ""O Gato Preto""",39.3293261,-8.9292909,Estrada Nacional 114,,,
O Matias,39.3276691,-8.9293950,Estrada Nacional 114,,,
Quinta do Tialberto,38.8879877,-9.0750279,,,,
O Cherne,38.8762076,-9.0724745,,,,
Tasquinha dos Ramos,38.6560245,-9.1616231,Praceta Guerra Junqueiro,,,Mo-Su 010:30-23:00
,41.7977768,-8.5492551,,,,
Sol e Serra,37.3112157,-8.6665340,,,,
Pizzaria Seta do Cupido [closed],41.4156979,-8.3861089,,,,
,41.5020999,-8.4351008,,,,
Casa Livita,41.5026302,-8.4343927,Rua de Sandins,,,
Adega do Carvalhal,41.4151087,-8.3874421,,,,
N'Treze,41.2330974,-8.6392864,Rua do Espido,,,
Churrasqueira Serração,41.4975846,-8.4345184,,,,
Casa de Pasto Porta Verde,41.4147808,-8.3919134,,,,
Casa de Pasto Tonicha,41.4063280,-8.3929810,,,,
Fidely´s,41.2609981,-8.6159387,Rua Augusto Nogueira da Silva,,,
Caravela,41.4380333,-8.3112537,,,,
Chill Out,41.4384556,-8.3103404,,,,
Sol É Vida,39.3241180,-9.3614600,,,,
Nicola,39.3244334,-9.3595689,,,,
Costeladão,41.4438753,-8.2981949,,,,
Ortiga,41.4103890,-8.5177602,,,,
Marisqueira «Os Carlos»,41.5505094,-8.3952836,,,,
DeGema,41.5423867,-8.4009138,Rua Engenheiro Vilalobos,+351 253 254 062,https://degema.pt/,"Mo-Th,Su 12:00-23:00; Fr off; Sa 12:00-24:00"
Ninho de Sabores,41.5426380,-8.4249267,Travessa Concelheiro Lobato,,,
Prato Voador,41.5442662,-8.4199569,Rua do Fujacal,,,
Restaurante Relento,41.5523371,-8.4145744,Rua de São Victor,,,
Casa Estarolas,41.5525183,-8.4144738,Rua de São Victor,,,
Restaurante Pata Negra,41.5553260,-8.4009657,,,,
Restaurante Albino 2,41.4698481,-8.3292685,Rua de São João Batista,+351 253 473 538,,
Churrasqueira Angolana,41.5435992,-8.4223504,Alameda do Fujacal,,,
EuroFrangos,41.5450261,-8.4186717,Rua Araújo Carandá,,,
Pólo Norte,39.0930978,-9.2590170,,,,
Gordo,39.0926314,-9.2584831,,,,
Penta 2,41.2776821,-8.3694859,,,,
Zé Carteiro,38.8589060,-9.0772803,,,,
O Brissos,38.0085620,-8.4061752,,,,
Shree Ram,38.7351300,-9.1406736,,,,
O Chefe,40.4414754,-8.4133572,,,,
Churrasqueira Quaresma,39.0416001,-9.2653114,,,,
Lanterna,39.0417243,-9.2660729,,,,
O Lampião,39.0417137,-9.2659554,,,,
Caldeira,39.4273267,-8.9771898,,,,
Carmos,39.4267011,-8.9799417,,,,
Paraíso,39.4270926,-8.9796950,,,,
Restaurante Serrazina,39.4079713,-8.9623567,,,,
Toca do Coelho,39.4280726,-8.9706372,,,,
Estrela da Mó,40.2165382,-8.2280286,,,,
Restaurante Boa Viagem,40.3051154,-8.2300279,,,,
Madureira's,41.2070339,-8.5670158,,,,
Bristol,38.7966073,-9.3899846,,,,
A Taverna,38.7966907,-9.3901825,,,,
,38.7571916,-9.0937714,,,,
Restaurante Hélice,40.9734173,-8.6414763,,,,
O Cruzeiro,41.3801759,-8.6798062,,,,
Armazem dos Grelhados,38.9590633,-9.3490629,,,,
Golfe d'Água,38.5800597,-9.1736833,,,,
Café Restaurante Valoásis,39.1648843,-9.2766626,,,,
Mercearia Vencedora,38.6920057,-9.4194362,,,,
,38.6918732,-9.4192611,,,,
Gordinni,38.6920496,-9.4195157,,,,
,37.1160558,-8.5302374,,,,
,37.1164965,-8.5316013,,,,
,37.1173900,-8.5359000,,,,
Restaurant Deck,37.1187916,-8.5271980,,,,
Restaurant Dois Irmãos,37.0169585,-7.9332090,,,,
Restaurant Peppers Steakhouse,37.0744881,-8.1205840,,,,
Esperança Verde,41.5582592,-8.4234713,,,,
A Charrua,38.7383958,-9.2217512,,,,
Rá-Chá-Kao,41.5490528,-8.4247289,Rua do Anjo,,,"Mo-Su 12:00-15:00,19:00-23:00; Tu 12:00-15:00; We off"
Restaurante Cantar Vitórias,41.4427018,-8.2904633,,,,
Everest Montanha,38.7553650,-9.1382404,,,,
Cantinho da Lília,41.5536800,-8.4103218,,,,"Mo-Sa 10:00-17:30; Su,PH off"
,41.5676086,-8.4376236,,,,
O Gerós,41.6828819,-8.0912211,,,,
O Godinho,39.5536244,-7.9921941,,,,
Kabras 2,39.5580168,-7.9989050,,,,
Restaurante  Mansinho,39.5569663,-7.9988246,,,,
Casa Velha,39.5538018,-7.9976068,,,,
Restaurante Bar Lurdes,40.6196221,-6.8968485,,,,
Quinzena I,39.2311220,-8.6862444,,,,Mo-Sa 10:00-00:00
O Tiago Café,38.6559394,-9.2364561,Avenida do Oceano,,,
Bandeira Azul,38.6560533,-9.2365466,Avenida do Oceano,,,
Martinica,39.1610011,-8.7879133,,,,
,39.1703280,-8.7946028,,,,
,41.2485365,-8.2583120,,,,
Kanimambo,41.1435098,-8.6078107,,,,
Clube Recreativo Cabanense Restaurante,37.1360227,-7.5971991,,,,
Cervejaria e Marisqueira - A Esquina,39.2531764,-8.0099289,Avenida da Liberdade,,,Quinta a Terça - 11:00 - 23:00
EML - Tapas e Petiscos,39.2565078,-8.0135982,Rua Alexandre Robalo Cardoso,,,
Olivença,39.2457674,-8.0078663,,,,
Talheres & C.A.,39.2527610,-8.0140541,Rua General Humberto Delgado,,,"Mo-Sa 12:00-15:00,18:00-22:00"
O Outro,39.3614654,-9.3789797,,,,"11:00-15:30,18:30-22:30; Tu 11:00-15:30; We off"
O Petisco,40.7687939,-7.0877773,,,,
,40.8438189,-7.2526499,,,,
Padeiro,39.2480051,-8.0156417,,,,
Russo,39.2861479,-7.9825777,,,,
Retirogest,40.4641008,-8.5048601,Rua da Igreja,,,
Dom Fernando,39.2577668,-8.0106367,,,,
Ruela,41.5491646,-8.4275756,,,,
Casa do Rio,40.5697195,-8.4475358,,,,
2 Entradas,40.5717039,-8.4454115,Rua Soberania do Povo,,,
Botareu,40.5716122,-8.4472729,Travessa do Botareu,,,
O Batalhoz,39.1610692,-8.7884644,,,,
Forno do Paço,38.7693789,-9.1706313,,,,"PH,Mo-Sa 07:00-21:00"
Pizzaria Luzzo,38.7695128,-9.1702129,Rua Fernando Lopes Graça,,,
Taska Tecnologica,38.7693705,-9.1802443,,,,
,38.7747072,-9.1672732,,,,
100 Montaditos,38.7558626,-9.1547313,Rua Ernesto de Vasconcelos,,,
O Panças,38.7419307,-9.2028888,,,,
Solar da Quinta,38.7433324,-9.2015992,,,,
Jugo do Lavrador,38.7449296,-9.2006682,,,,
Os Piodenses,38.7565751,-9.2009487,,,,
Pizzeria & Ristorante Grill Loreto,32.7201346,-17.1578878,,,,"13:00-16:00,18:00-23:00"
O Sacramento,38.7116298,-9.1403669,Calçada do Sacramento,,,
Gato Preto,39.2760407,-8.0178049,,,,
Sol e Chuva,41.7456532,-7.8694019,,,,
,41.1598523,-7.7874812,,,,
,41.1605712,-7.7892031,,,,
Gato Preto,41.1613607,-7.7907025,,,,
,41.1625078,-7.7911739,,,,
,41.1624633,-7.7909117,,,,
,41.1629762,-7.7937602,,,,
Castas e Pratos,41.1578553,-7.7833450,,,,
Cacho D'Oiro,41.1651804,-7.7934311,Travessa dos Aflitos,,,Mo-Su 09:30-23:00
,37.4804903,-8.7664665,,,,
Taberna do Jerere,41.1616515,-7.7904960,,,,
Tasca da Quinta,41.1616232,-7.7902975,Rua do Marquês de Pombal,,,
Adega Ribatejana,39.4032368,-8.4871128,,,,
Restaurante O Faisão,39.0127006,-7.0704852,,,,
Lira Dourada,39.0156168,-7.0679591,,,,
Barril,39.2513270,-8.0094635,,,,
Restaurante Pompilio,38.9544465,-7.2129607,,,,
Restaurante Capa Negra II,41.1524498,-8.6304862,Rua do Campo Alegre,,,
O Rodrigo,41.2373111,-8.5688410,,,,
Restaurante da Marina,38.2772580,-7.5319485,,,,
Restaurante Cantinho do Valente,40.8695703,-8.6771794,Avenida da República,,,11:00-23:00
Tacho Pronto,40.6266587,-8.6489909,,,,
Os dois duques,40.6368405,-8.6517371,,,,
Terramar,40.6373534,-8.6526290,,,,
,40.6376332,-8.6508203,,,,
Pizzaria - abre brevemente,40.6383988,-8.6513242,,,,
Alexandre,40.6401080,-8.6575547,,,,
La Mamaroma,40.6398661,-8.6578815,Cais do Alboi,,,
Onde Quiseres,40.6400374,-8.6574538,,,,
Monte Alentejano,40.6369605,-8.6500733,,,,
Paukar Restaurante,40.6369427,-8.6500359,,,,
Palácio,40.6385206,-8.6543906,,,,
Caçola,40.6268817,-8.6318568,,,,
Churrasqueria A Nau,40.6357870,-8.6495135,,,,
La Grotta,40.6354326,-8.6493131,,,,
Restaurante Espeto do Sul,40.6356890,-8.6494613,Rua de São Sebastião,,,
Ceboleiros,40.6332877,-8.6480929,Viela da Fonte dos Amores,,,
Trattoria,40.6333385,-8.6459420,,,,
Bar Quim,37.1179798,-8.6455249,,,,
O António,37.0857257,-8.6893140,,,,
Ilha da Morraceira,40.1390811,-8.8485969,,,,
Ábabuja,37.1302000,-8.5962723,Rua Largo da Ribeira,,,
A Ribeira,37.1301123,-8.5963393,Rua da Rebeira,,,Mo-Su 12:00-00:00
Casa da Maré,37.1302855,-8.5962374,,,,
Taberna Zé Morgadinho,37.1305143,-8.5962750,,,,
Divina Pizza,38.8391501,-9.1575240,Avenida Diogo Cão,,,
Giorno,38.8331700,-9.1567347,,,,
,38.6822799,-8.4741783,,,,
Café Silva,38.6812874,-8.4697741,,,,
A Chaminé - Casa das Bifanas,38.6813307,-8.4700513,,,,
"""Planicies"" - A Nova Casa das Bifanas",38.6814045,-8.4684999,,,,
O prego,38.6788677,-8.4770515,,,,
,38.6773216,-8.4608209,,,,
,38.6787454,-8.4539759,,,,
,38.6783350,-8.4609175,,,,
,38.6739963,-8.4615505,,,,
,38.6847086,-8.5113108,,,,
,38.6745013,-8.4531350,,,,
Churrasqueira Marques,37.1076004,-8.6772630,,,,
Lobo do Mar,38.4412269,-9.1143700,,,,
Restaurante Pedro,37.1365784,-7.5965023,,,,
Restaurante O Licínio,40.3644404,-8.4546397,,,,
Beach Bar & Grill,37.7518050,-25.6261454,,,,
Pizzaria Ocean Side,37.7518686,-25.6258034,,,,
Burguezia do Leitão,40.3727740,-8.4804962,,,,
O Biscoito,38.7206669,-9.4629837,Areia,,,
Oficina de Sabores d'Angeja,40.6831013,-8.5576389,Rua da Liberdade,,,
Restaurante Fina Flor,40.6816023,-8.5348589,Rua da Gândara,,,
Restaurante A Cabacinha,40.6692873,-8.5562978,Rua do Cubo,,,
Café Snack-Bar Evaristo,40.6844580,-8.5581057,Rua da Liberdade,,,
O Lago,41.5415109,-8.4199421,,,,
Manjar das Tapas,41.5311481,-8.4547496,,,,
Matsuri,40.6248672,-8.6454355,Rua,,,
Dom Churrasco,40.6060142,-8.6619656,,,,
,41.6636005,-8.4290053,,,,
,38.8054922,-9.1844174,,,,
,38.8064286,-9.1881672,,,,
Tacho da Memória,38.7871547,-9.1768778,,,,
Tasca O Petisca,38.5299817,-28.5339156,Avenida Padre Nunes da Rosa,,,10:30-24:00
,37.7475723,-25.6355550,,,,
,38.8076880,-9.1842604,,,,
Francesinha do Mar,41.2048072,-8.5616568,,,,
,37.0977449,-8.2066443,,,,
A Varanda Restaurant,37.0930552,-8.2074924,,,,
Churrasqueira da Estação,41.2171328,-8.5522372,,,,
Museu,41.2175657,-8.5532209,,,,
Abê,41.2178180,-8.5533982,,,,
Gazela,41.2170703,-8.5519851,,,,
O Gavião,40.6398385,-8.6320089,,,,
O Cabeças - Catedral das Sandes,41.2050093,-8.5468441,,,,
,39.4482654,-8.2533581,,,,
Floresta do Calhariz,38.7110225,-9.1460560,,,,
Pizzaria Flor de Lis,40.2279045,-7.5290550,,,,
Supatra Thaí,39.3017933,-9.1337905,,,,
Mãe d'Agua,39.2823551,-9.1456781,,,,
Pelourinho,41.2765924,-7.4751485,,,,
Cêpa Torta,41.2749844,-7.4792004,,,,
Pizza Hut,41.2346662,-8.6246272,,,,
Miramaia,41.2137307,-8.6142280,,,,
Ranchão,41.2134950,-8.6137961,,,,
O Peralta,38.4836350,-9.1762496,,,,
,39.2073766,-8.7081316,,,,
Cais da Cerveja,39.4556578,-8.4334792,,,,
House Teixeirinha,41.2291214,-8.6195964,,,,
Ponto final,32.6490105,-16.9084367,Rua da Queimada de Cima,,,
,41.2133637,-8.5499573,,,,
Atlântico,41.2143927,-8.5492197,,,,
Madureira,41.1949212,-8.5772869,,,,
Gauleses,41.2024272,-8.5717649,,,,
Sapinho,37.0733487,-8.8441269,Rua da Fonte,,,"Mo,We-Su,PH 12:00-22:00; Tu off"
O Sabor da Alegria,37.0734659,-8.8425744,Rua Direita,,,Mo-Fr 15:00-23:00; Sa-Su off
Bom sabor- Churrasqueira,40.8871203,-8.4919900,Rua 16 de Maio,,,
Os Laranjeiras,40.8921337,-8.4931621,Avenida Doutor Renato Araújo,,,
Doutor Franguito,40.8879006,-8.4916500,Avenida Doutor Renato Araújo,,,
Restaurante Europa,40.9216814,-8.5700175,Rua da Zona Industrial,,,
Pizzeria Da Beppi,38.7634505,-9.1533376,Rua Agostinho Neto,,,"Mo-Fr 07:00-22:30; PH,Sa,Su 08:00-22:30"
Adega do Saraiva,38.8151258,-9.4240830,Largo do Paquete,,,
O Padeiro,38.8150301,-9.4250407,Largo do Chafariz,,,
Restaurante O Mendes,40.2432770,-8.0362481,,,,
Presto Pizza,41.1754195,-8.6891121,Brito Capelo,,,
Arco Iris,40.2072624,-8.4765637,,,,
Cervejaria Prego,38.5689647,-7.9102629,,,,We-Mo 11:00-02:00
Embrace Évora Hostel,38.5695459,-7.9094976,Rua Romão Ramalho,,,
Repas,38.5695037,-7.9092195,Praça 1º Maio,,,
Alkimia,38.5640636,-7.9074493,,,,
Adega do Alentejano,38.5722414,-7.9121579,Rua Gabriel Victor do Monte Pereira,,,
Maria Luísa,38.5694376,-7.9090009,Praça 1º de Maio,,,We-Mo 11:00-17:00
IPDJ,38.5688913,-7.9081064,Rua da Republica,,,Mo-Sa 09:00-23:00
Comes & Companhia,38.5686755,-7.9108071,Rua Romão Ramalho,,,
Restaurante Lagosta Amorosa,41.0826841,-7.1459740,Rua Engenheiro Carlos Lacerda,279107861,,
Nicogrilo,38.7748465,-9.1137591,Rua Capitão-Tenente Oliveira e Carmo,,,
O Pote,38.7421590,-9.1352889,,,,
Lisboa Grill,38.7426171,-9.1370001,,,,
Empadaria Alentejana,38.7426338,-9.1376787,,,,
Ramada do Mar,41.1781655,-8.6903572,,,,
A Toca do Júlio,38.8000696,-9.4667434,Estrada Rodízio,,,
O Rochedo,41.4778344,-8.4824917,,,,
Frango da Guia/Lareira Portuguesa,32.6445209,-16.8538950,,,,
Churrasqueira Raposo,37.6504667,-8.2249537,,,,
Quinta das Rosas,41.4904327,-8.4705037,,,,
,41.2606080,-7.9694530,,,,
,41.2542403,-7.9707297,,,,
Quinzena,39.1634184,-8.7857559,,,,
Sabor Minhoto,41.6180892,-8.4069657,Avenida das Pontezinhas,,,
Tasca do Marítimo,38.4432242,-9.1020360,,,,
O Filipe,38.4433106,-9.1021573,,,,
O Pescador,38.4432938,-9.1020206,,,,
Mar & Sol,38.4432413,-9.1039115,,,,
Pizzaria Pôr do Sol,38.4432602,-9.1041717,,,,
Sashimi Sushi Bar,38.4433041,-9.1046072,,,,
Fratello,38.4437242,-9.1047789,,,,
Oltre,38.4435218,-9.1039826,,,,
O Canhão 2,38.4420477,-9.0949443,,,,
Atlantic Sushi,38.4441493,-9.1028015,,,,
O Canhão,38.4430393,-9.1007646,,,,
Tasca do Treze,38.4435602,-9.0998021,,,,
A Sesimbrense,38.4435093,-9.0996764,,,,
Restaurante Maré,38.4430279,-9.0986994,,,,
Cataplana Real Marisqueira,38.4428959,-9.0990327,,,,
Âncora,38.4429470,-9.0987477,,,,
O Escondidinho,38.4433818,-9.0988389,,,,
Isaías,38.4435186,-9.0989714,,,,
Pintarola,38.4435668,-9.0994188,,,,
Toca do Leão,38.4440898,-9.0991805,Rua Amélia Frade,,,
Ala Arriba,38.4430622,-9.0996498,,,,
O Velho e o Mar,38.4428333,-9.0997849,,,,
Contraste,38.4422226,-9.0971946,,,,Mo-Su 10:00-02:00
Giovannis,38.4423051,-9.0978760,,,,
Chouricos,38.4421344,-9.0965024,,,,Mo-Su 10:00-22:00
Onda Selvagem,38.4423368,-9.0954052,,,,
Formiga,38.4437251,-9.0976674,,,,Mo-Su 08:00-02:00
Modesto,38.4431516,-9.0997596,,,,
Rodinhas,38.4432041,-9.0994699,Rua Marquês de Pombal,,,Mo-Su 12:00-22:30
Golfinho,38.4436179,-9.1007493,,,,
A Pexita,38.4436642,-9.1013662,,,,
Cais 20,37.7450205,-25.6391234,,,,
Capricciosa,38.7691056,-9.0921407,Passeio das Tágides,,,
República da Cerveja,38.7689158,-9.0921245,Passeio das Tágides,,,
"Restaurante ""O Moreto""",40.6481850,-8.6311209,,,,
Arcoence,41.5456706,-8.4102913,,,,
Cheira Bem,38.7246317,-9.3316533,,,,
Falua (Dom Tagus),38.7827911,-9.0950383,Rua da Ilha dos Amores,,,
Xarambinha,32.6476410,-16.9000832,,,,
Restaurante Botafogo,40.6175912,-8.6551774,,,,
Bota Feijão,38.7708083,-9.0992781,Rua do Conselheiro Lopo Vaz,,,
Richards,38.7737295,-9.1018862,,,,
Restaurante O Távola,39.4365168,-9.2108509,,,,
,39.4367488,-9.2125514,,,,
Ondas do Mar,37.7447228,-25.5930646,,,,
Snack Bar Inter-cidades,32.7055890,-16.7689561,,,,Mo-St 08:00-24:00
Font'Art,32.7716591,-16.8287605,,,,
Bar Mané - Machico à Vista,32.7309125,-16.7684017,,,,
Snack Bar Levada Nova,32.7331135,-16.7660769,,,,24/7
,32.7179345,-16.7640572,,,,
Aquarium,32.7367740,-16.7385293,,,,
Bar Amarelo,32.7372898,-16.7370076,,,,
La Cala,32.7427983,-16.7421640,,,,
Leone,32.7419388,-16.7410372,,,,
Restaurante Cabrestante,32.7372107,-16.7377454,,,,
Restaurante Beira Mar,32.7372619,-16.7379926,,,,
Restaurante Jardim,32.7414931,-16.7404925,,,,
O Manel Takeway & Bar,32.7426344,-16.7389960,"Estrada de São Lourenço, Palmeira de Baixo",,,
Snack-bar Cantinho do Paraíso,32.7270698,-16.7681864,,,,07:00-02:00
Restaurante Miradouro da Portela,32.7471714,-16.8255344,,,,08:00-22:00
Restaurante O Cantinho da Aldeia,32.7269345,-16.8212042,,,,
Restaurante Portela à Vista,32.7466693,-16.8257817,,,,08:00-23:00
Take-away Tradicional Leitão da Serra,32.7287544,-16.8225084,,,,
Vitor's Bar,32.6432103,-16.8510315,,,,24/7
Pizza Café,32.6434542,-16.8478848,,,,
Pizzaria La Carbonara,32.6433569,-16.8509575,,,,
Praça do Engenho,32.7727540,-16.8278080,,,,
Lord's Club,32.7413048,-16.7101154,,,,
Bar Pizzaria Torre Pisa,32.7300319,-16.7753177,,+351 291966645,,
Pizzaria Flor do Campo,32.7294488,-16.7747114,,+351 291963081,,
Restaurante Blue,32.7298161,-16.7716685,,,,
Restaurante O Escondidinho,32.7320183,-16.7741540,,,,
Restaurante Take - Away Forno da Ilha,32.7297317,-16.7750093,,,,
Noia,32.7350788,-16.7811869,,,,
Solar do Sal,39.3643139,-8.9455854,Estrada das Marinhas de Sal,,,
Tourigalo,32.6494290,-16.9363040,Caminho de São Martinho,,,07:00-23:00
Monchiserra,37.3537167,-8.4030218,,,,
Os Duartes,37.3620186,-8.3775489,,,,
O Cruzamento,37.3544160,-8.3657928,,,,
Pinheira,32.6543427,-16.8775015,Estrada da Camacha,,,
Porta Larga,41.4395998,-8.2961470,Rua da Caldeiroa,,,
[fechado para renovação],41.4401366,-8.2955146,,,,
,41.4382807,-8.2988024,,,,
Tourigalo,32.6434484,-16.8514267,,,,09:00-00:00
Amparo,32.7179206,-16.7652887,,,,
Galã,32.7179990,-16.7650850,Rua General António Teixeira de Aguia,,,
Marisqueira Maré Alta,32.7174973,-16.7640269,,,,
O Casco,32.7167453,-16.7660143,Rua do Ribeirinho,,,Mo-Su 10:00-00:00
O Gonçalves,32.7163639,-16.7659067,Rua do Ribeirinho,,,
