name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Super Panchos,-34.5679275,-58.6064488,,,,
Ménico,-34.4604861,-58.5281536,Avenida Centenario,,,"Mo-Su 12:00-15:00,19:00-23:00"
Paloma,-34.4955571,-58.6159155,Riobamba,,,
O'sabores,-34.4975780,-58.6148969,Riobamba,,,
Cafe Siboney,-34.5331267,-58.7012279,,,,
Sushi Katsu,-34.4948744,-58.6331338,Avenida Ángel Torcuato de Alvear,,,
Don Mateo,-34.4945891,-58.6326206,Avenida Ángel Torcuato de Alvear,,,
Mi Gusto,-34.4885022,-58.6212758,Avenida Ángel Torcuato de Alvear,,,
La Nueva Esmeralda,-34.5629056,-58.4676673,,,,Su-Fr 07:00-19:00; Sa 07:00-19:30
Pastas Panizza,-34.4972498,-58.6153042,Esteban Echeverría,,,
Pizza & Coffee Pepper,-34.6664024,-58.7267923,,,,
Pizzarium,-34.6715741,-58.7255560,,,,
Las Palmeras,-34.6743934,-58.7244143,Avenida Argentina,,,
,-34.6791663,-58.7271032,Oro,,,
Rotisería Javi,-34.4961067,-58.6347970,Avenida Ángel Torcuato de Alvear,,,
Sushi Mix,-34.4949974,-58.6327739,Avenida Ángel Torcuato de Alvear,,,
La Backa,-34.7777613,-58.4170047,José Garibaldi,,,
,-34.7739294,-58.4099276,José Garibaldi,,,
Pizzabusa,-34.7763518,-58.3919267,,,,
La Casona,-34.7736005,-58.3938661,Almirante Brown,,,
La Chaca,-34.5728643,-58.4964124,,,,
Pizza Roma,-34.7698651,-58.3962896,Almirante Brown,,,
Pizza Mico,-34.4902431,-58.6408677,Manuel Estrada,,,
Quotidiano,-34.5792843,-58.4112970,Ugarteche,,,
Piú,-34.6639064,-58.7252012,Presidente Héctor Campora,,,
Que Panchooo,-34.4941453,-58.6320321,Pedro Arata,,,
Camelot,-34.5516323,-58.6993774,,,,
MC Nor,-34.5775599,-58.4123469,Lafinur,,,
Fabiano,-34.5803072,-58.4116724,Ugarteche,,,
Resto AMA,-32.8282124,-68.7984665,,,,
Los Mellis,-34.5044228,-58.7136370,Payró,,,
Mister Burguer,-34.4976867,-58.7084661,Avenida del Sesquicentenario,,,
Don Gusto,-34.8004433,-58.3883050,,,,
Morres,-34.7979601,-58.3885558,Avenida Espora,,,
Rock N' Food,-34.7986929,-58.3841629,,,,
Lo de Jose,-34.5432028,-58.6983529,San José,,,
Collins,-34.5716238,-58.4320704,Báez,,,
Bodega Negra,-34.5717469,-58.4318483,Báez,,,
Veikko,-34.5705438,-58.4312414,Arce,,,
Casa de Comidas,-34.5088539,-58.7027866,Comodoro Rivadavia,,,
Finca Gourmet,-34.5464172,-58.7060428,Avenida Presidente Juan Domingo Perón,,,
Locos El Pollo,-34.5002812,-58.6927977,Avenida Presidente Juan Domingo Perón,,,
,-34.5518625,-58.6986389,,,,
Pedro,-34.5658848,-58.4370292,Soldado de la Independencia,,,
Efimero,-34.5005865,-58.6919245,Avenida Presidente Juan Domingo Perón,,,
Mi Gusto,-34.5044061,-58.6874544,Avenida Presidente Juan Domingo Perón,,,
Parque Chas,-34.5848119,-58.4792846,,,,
Pizzeria Jose,-34.5118552,-58.6786926,Avenida Presidente Juan Domingo Perón,,,
Gourmet House,-34.5558174,-58.4634748,Avenida Congreso,,,
Tercera Docena,-34.5478132,-58.7041353,,,,
Biutiful,-34.5717942,-58.4313542,Báez,,,
Viglio,-34.5676670,-58.4366004,Arce,,,
La Candelaria,-34.5842615,-58.6390069,Avenida Gobernador Valentín Vergara,,,
Capone Pizza,-34.5544790,-58.4532801,Monroe,,,
Sandcho,-34.5429411,-58.7131978,Domingo Faustino Sarmiento,,,
Cosas Ricas,-34.5432872,-58.7133883,Avenida Doctor Ricardo Balbín,,,
Plan B,-34.5818522,-58.4747770,Avenida de los Incas,,,
Super Pollo,-34.5672171,-58.4352503,Soldado de la Independencia,,,
Ugo,-34.5646514,-58.4395617,,,,
Pizza Wes,-34.5276716,-58.7523453,Avenida Gaspar Campos,,,
Keops,-34.5823300,-58.4790774,Avenida General Benjamín Victorica,,,
Sandwicheria Juancito,-34.5223522,-58.7516010,Avenida José Altube,,,
La Candelaria III,-34.4706058,-58.5163538,Avenida Centenario,,,
Oliver's Fried Chicken,-34.4705659,-58.5163903,Avenida Centenario,,,11:00-23:30
Restaurant Parrilla,-34.4687113,-58.5022166,Roque Sáenz Peña,,,
Dolcissimo,-34.4154216,-58.8380118,,,,
Rocco Bar,-31.5377997,-68.5548985,,,,"Mo 00:00-02:00; Tu 20:00-24:00; We-Su 00:00-02:00,20:00-24:00"
La Nueva Favorita,-34.8044767,-58.4054694,Avenida Hipólito Yrigoyen,,,
,-34.8051361,-58.4050207,Avenida Hipólito Yrigoyen,,,
De la Ostia,-34.5270249,-58.7331234,,,,
Jeremias,-34.5212740,-58.7409176,,,,
Dorius,-34.8045585,-58.4049801,Avenida Hipólito Yrigoyen,,,
Oh Mi Tumbes,-34.5399214,-58.7150007,,,,
Caprichos,-34.5358227,-58.7205565,,,,
Pérez-H,-34.6127470,-58.3719571,Defensa,,,
Mega Polo,-34.7362928,-58.4814613,,,,
,-34.5205592,-58.7523794,Doctor Marcelo Fitte,,,
Fabrica de Pizzas,-34.5214263,-58.7503593,Avenida José Altube,,,
Liajuita,-34.7354229,-58.4802576,,,,
Popeye,-34.5198553,-58.7535453,Federico Lacroze,,,
Morita,-34.5610947,-58.6799414,Avenida Senador Morón,,,
Granja,-34.5611351,-58.6799815,Avenida Senador Morón,,,
La Bicicleta,-34.5205844,-58.7418079,,,,
Avicola Los Tigres,-34.5213094,-58.7347115,,,,
Aby,-34.5227841,-58.7326781,,,,
Ñancu Lahuen Chocolateria y Salon de Te,-40.6542124,-71.4015173,,,,Mo-Su 11:00-21:00
LA POSTA,-39.9458809,-71.0737143,,,,
,-33.3686592,-69.1458311,,,,
Cabo Verde,-34.3942579,-58.6481363,Avenida del Puerto,,,
Allegra,-32.3472787,-65.0155396,Poeta Agüero,,,
De la Ostia,-32.9101041,-68.8446411,San Martín,,,
Vicentino,-32.9076075,-68.8436934,San Martín,,,
Casa de Paula,-32.9068696,-68.8434665,San Martín,,,
Doña Manuela,-34.4619272,-58.5469070,Avenida Uruguay,,,
La Bicicleta,-34.5204657,-58.7415710,,,,
Fabrica de Pastas,-34.5202479,-58.7418272,,,,
,-34.6240277,-58.5117745,Avenida Lope de Vega,,,
Don Miguel,-34.5022099,-58.6657414,Rosario,,,
Mi-Arroz,-34.5740047,-58.4864592,Avenida Triunvirato,,,
Fábrica de Pizzas,-34.5022701,-58.6679517,Rosario,,,
Don Pancho,-34.5033724,-58.6671182,Derqui,,,
1942,-34.5219606,-58.7341878,Doctor René Favaloro,,,
La Casenito,-34.5061758,-58.6697292,Gregorio Marañón,,,
El Gauchito,-34.5304783,-58.7207602,,,,
Los Chicos Pizzeria,-34.7182965,-58.4573804,,,,
Panettone,-34.5206521,-58.7177591,,,,
,-34.8348811,-58.4021199,Camino de Cintura,,,
Mondo,-34.5644250,-58.4543686,Avenida Cabildo,,,
Rotisería Pizzería Ricardo,-34.7170729,-58.4346992,,,,
Polirubro Zhong Hua,-34.8345758,-58.4037449,Camino de Cintura,,,
El Tucu,-34.4802351,-58.6769589,Avenida del Sesquicentenario,,,
Pizzeria,-34.7116632,-58.4370565,El Plumerillo,,,
Santa Rita de Ines,-34.5076265,-58.7247588,,,,
Pizzeria El Facha,-34.5543714,-58.7556837,,,,
Deliwok,-34.5695473,-58.4462196,Avenida Cabildo,,,
Accademia Della Pizza,-34.5622335,-58.4568353,,,,"Mo-Th 07:00-01:00; Fr,Sa 07:00-02:00"
,-26.8286115,-65.2026392,,,,
China Town El Wok,-34.5627591,-58.4604982,Mendoza,,,
Sendai Sushi,-34.5622826,-58.4597170,Mendoza,,,
Sabores De Mi Pueblo,-34.5854886,-68.5389800,,,,
Don Venancio,-36.3567790,-56.7215589,,,,
Taco Club,-34.5665272,-58.7006654,Avenida Gaspar Campos,,,
Rincón Hispano,-34.6076034,-58.4788650,Álvarez Jonte,,,
Piccolo,-34.6154471,-58.4779991,,,,
Promo's Uno,-34.5446144,-58.7148220,,,,
Pakko Pizza,-34.5724182,-58.6920801,Avenida Senador Morón,,,
Choribomber,-36.3578650,-56.7268310,8,,,
,-34.5622650,-58.7069413,Avenida Gaspar Campos,,,
,-34.4850529,-58.6660057,Avenida del Libertador General San Martín,,,
Confitería Saint Donore,-34.8204008,-58.3894781,,,,
Tirreno,-34.8134618,-58.3886102,Presidente Juan Domingo Perón,,,
Willy's Restaurant Delivery,-34.4842970,-58.5034627,Avenida Santa Fe,,,
El Rinconcito del Sabor,-34.6139378,-58.4719967,General José Gervasio Artigas,,,
Hamburguesas,-34.5411949,-58.7107414,Avenida Doctor Ricardo Balbín,,,
Pollos Speedo,-34.5681034,-58.4489949,,,,
Todo Pollo,-34.5681180,-58.4489540,Avenida Cabildo,,,
Juan S.,-34.5691141,-58.4470475,Avenida Cabildo,,,
El Amanecer,-34.4857085,-58.7253497,Avenida Eva Duarte de Perón,,,
Open-Pat,-34.5332624,-58.7022007,Avenida Doctor Ricardo Balbín,,,
Cesar..Po!,-34.4936399,-58.7056774,Juan Francisco Seguí,,,
La Juana,-34.4928882,-58.7051965,Granaderos,,,
Central de Sabores,-34.4856344,-58.7235848,Soldado Boigorria,,,
El Gordo Roma 2,-34.4876048,-58.7273159,Uspallata,,,
El Palacio de las Tortas,-34.4882250,-58.7251518,Hipólito Bouchard,,,
Fábrica Pizzas,-34.4876353,-58.7256365,El Callao,,,
Los Bajitos,-34.4873840,-58.7258902,Avenida Eva Duarte de Perón,,,
Rey de la Milanesa,-34.4882744,-58.7261669,Avenida Eva Duarte de Perón,,,
Hamburguesas,-34.4879040,-58.7260435,Avenida Eva Duarte de Perón,,,
Open Pat,-34.5349481,-58.7045362,Avenida Doctor Ricardo Balbín,,,
Buddy's Pizza,-34.5333117,-58.7027433,Avenida Doctor Ricardo Balbín,,,
Ponchito 47,-34.5332747,-58.7027168,Avenida Doctor Ricardo Balbín,,,
La Mila Grosa,-34.4864820,-58.7275134,Josè San Martin,,,
Pizzeria Bigote,-34.4891737,-58.7266800,Avenida Eva Duarte de Perón,,,
Long Men,-34.5070249,-58.4925908,Avenida Maipú,,,closed
La Criolla,-34.5078117,-58.4921935,Avenida Maipú,,,
Gordo Chanta,-34.5922036,-58.4426232,,,,"Mo-Sa 17:00-00:00; Tu,We off; Su 17:00-24:00"
La Pulpería,-31.5864855,-64.4611722,,,,
Cocina mamá,-38.0029552,-57.5444351,,,,
Macacha,-24.7785400,-65.4100492,Bartolomé Mitre,,,Mo-Sa 08:00-22:00
Pizza Free,-36.7219687,-56.6750566,,,,
Tato,-36.7227621,-56.6750720,,,,
Parrilla Tío Javy,-36.7215478,-56.6742947,,,,
Don Sancho,-36.7215484,-56.6747159,,,,
Via Galvan,-34.5615474,-58.4916282,Galván,,,
,-34.5898510,-58.4461859,Avenida Dorrego,,,
Di Dapoli 2,-34.4990496,-58.7164806,Avenida El Callao,,,
La Farola de Devoto,-34.6129852,-58.5237639,,,,
DonQ,-34.5829115,-58.4970394,Avenida General Mosconi,,,
Morita,-34.4672231,-58.7526560,Catamarca,,,
Pablos,-34.6006123,-58.5122783,Nueva York,,,
Resto Bar,-34.5797744,-58.4918816,Avenida Olazábal,,,
,-34.5758761,-58.4851019,Avenida Olazábal,,,
La Strega,-34.5735364,-58.4810970,,,,
Mi Gusto,-34.4686456,-58.7553701,Tierra de Fuego,,,
El Ñato,-34.4688032,-58.7556934,Luis María Drago,,,
Oniwa Sushi,-34.6002081,-58.5059608,Avenida Lincoln,,,
Fabrica de Pastas,-34.4707378,-58.7592446,Luis María Drago,,,
Tierra de Indios,-34.5807093,-58.4928803,Avenida Olazábal,,,
El Viejo,-34.6282230,-58.4932197,Avenida Juan Bautista Justo,,,
La Pescadorita,-34.5833965,-58.4335379,Humboldt,,,Su 12:00-01:00; Fr-Sa 12:00-02:00
Segundo,-34.5836660,-58.4446972,Avenida Dorrego,,,
Miller,-34.5730591,-58.4796010,,,,
,-34.5810783,-58.4365136,Ángel Justiniano Carranza,,,
Pastas Devoto,-34.6060322,-58.5117719,Avenida Francisco Beiró,,,
Dolce Herencia,-34.5778095,-58.5026407,,,,
Oggi,-34.5833451,-58.4394573,Ángel Justiniano Carranza,,,
Pizzeria,-34.6117931,-58.5085113,Melincué,,,
La Victoria,-34.8838736,-58.3902246,Avenida Hipólito Yrigoyen,,,
El Viejo Nando,-49.3292827,-72.8871426,,,,
Quedate Pancho,-34.6190669,-58.5047079,Álvarez Jonte,,,
Antonio,-34.5781343,-58.4497032,Avenida Federico Lacroze,,,
Gelatería,-34.5885165,-58.4854763,,,,
Vicente López,-34.5314242,-58.4793751,Avenida Maipú,,,
El Club de la Milanesa,-34.5319749,-58.4791248,Avenida Maipú,,,
Pizzeria & Rotisort,-34.8926406,-58.3905288,Avenida Hipólito Yrigoyen,,,
Sabores de mi Tierra,-34.6206579,-58.5072766,Álvarez Jonte,,,
El Cocacolero,-34.5326906,-58.4792548,Avenida Maipú,,,
,-34.5816554,-58.4481975,Avenida Álvarez Thomas,,,
Norteño,-34.5829888,-58.4476014,Santos Dumont,,,
Pastas Frescas Artesanales,-34.6234914,-58.5105245,La Niña,,,
D'Collquis,-34.5848197,-58.5001104,Avenida General Mosconi,,,
,-34.5907716,-58.5092870,Avenida General Mosconi,,,
Azara Pizzeria,-34.5846854,-58.5037752,Nazca,,,
Morita,-34.8281162,-58.3882901,Avenida Espora,,,
Tri Tri,-34.8155946,-58.3664503,,,,
Pizzo Tek,-34.5931940,-58.4957965,Nazca,,,
La Mary,-34.5841880,-58.4897618,,,,
Boa Lua,-34.5855461,-58.4883176,,,,
Tiempo,-34.6115113,-58.4678608,,,,
Ringo,-34.5201209,-58.4860646,Avenida Maipú,,,
Akita,-34.8304103,-58.3867893,Avenida Espora,,,
Andina,-34.8304893,-58.3867540,Avenida Espora,,,
Taipei,-34.5948217,-58.5020211,Avenida San Martín,,,
Charito,-34.5754144,-58.4884947,Monroe,,,
Rotiseria el Gauchito,-34.6083917,-58.4639610,Avenida Juan Bautista Justo,,,
Pizzeria Don Pepe,-34.6091974,-58.4634364,,,,
Violet,-34.5904173,-58.5157419,,,,
ll Bello,-34.8153297,-58.3660086,,,,
Mil Nueve Ochenta,-34.6184517,-58.4810550,,,,
,-34.6232717,-58.4939870,,,,
La De Toto,-34.6214017,-58.4963377,Sanabria,,,
Torija,-34.6207269,-58.4912906,Alejandro Magariños Cervantes,,,
Fiestissima,-34.5977054,-58.4858656,Avenida San Martín,,,
Las Moradas,-34.5663305,-58.4636952,Juramento,,,
Villa Urpizza,-34.5669156,-58.4907824,,,,
El Nueva Vencedor,-34.6096809,-58.4880892,,,,
Cvi.Che,-34.6228644,-58.4820755,,,,
Mi Pollo,-34.5700031,-58.4787538,Monroe,,,
La Bambola,-34.5719326,-58.4819656,Monroe,,,
Rotiseria Lucy,-34.5693309,-58.5052353,,,,
Santa Rita,-34.6118494,-58.4812998,Avenida Nazca,,,
Parrilla,-34.6259585,-58.4887612,Avenida Juan Bautista Justo,,,
Asador Criolio,-34.6184754,-58.4944996,Avenida Chivilcoy,,,
Zulu Bar,-34.5686811,-58.4770305,Monroe,,,Mo-Fr 07:00-22:00
Mole,-34.5783539,-58.4711684,Avenida Álvarez Thomas,,,
Cristobal 2 y arturo,-31.4228894,-64.1785557,Boulevard Arturo Illia,,,
El Express,-41.1304748,-71.2746222,,,,
Moderna,-34.8592115,-58.3867536,Avenida Doctor Chiesa,,,
La Atenas de Cuba,-34.5754681,-58.4782120,Avenida Álvarez Thomas,,,
Buenos Ayres Pizza,-34.6126769,-58.4801954,Avenida Nazca,,,
La Pureza,-34.5923796,-58.5011885,Avenida Salvador María del Carril,,,
Rosa Mari,-34.6068324,-58.5060747,Tinogasta,,,
,-34.6052760,-58.5066862,Avenida Chivilcoy,,,
D'any,-34.6128092,-58.4920118,,,,
Casa de Comidas,-34.8988326,-58.3907775,Avenida Hipólito Yrigoyen,,,
Schuster,-34.5545117,-58.4661590,,,,
Sanwicheria,-34.6196637,-58.5001458,,,,
Sociedad Cosmopolita de Martinez,-34.4828194,-58.4964561,Ricardo Gutiérrez,,,Mo-Sa 09:00-00:00
D'any,-34.6150152,-58.4969689,,,,
La Cason,-34.6050136,-58.4956963,Llavallol,,,
Faábrica Pizzas,-34.9152381,-58.3803060,Avenida Eva Duarte de Perón,,,
Pizzeria al Pasa,-34.9151086,-58.3800853,Avenida Eva Duarte de Perón,,,
,-34.9147270,-58.3792862,Avenida Eva Duarte de Perón,,,
José Balcarce,-24.7785261,-65.4097974,Necochea,,,
Fabrica de Sandwiches de Miga,-34.6039859,-58.4720528,Álvarez Jonte,,,
,-32.4042763,-64.9326993,,,,
La Tabla Pizzas,-38.3795522,-60.2753187,Hipólito Yrigoyen,,,20:00-24:00
Ramirez,-32.1732293,-64.4506364,,,,
,-32.9029841,-60.9206451,Catamarca,,,Mo-Fr 11:00-00:00; Sa 11:00-16:00
La Casa De la Hamburguesa,-41.1374155,-71.3147945,24 de Septiembre,,,
La Huichula,-34.5796937,-58.4758985,,,,
Compro Oro,-34.5545221,-58.4839998,,,,
La Guitarrita,-34.5504337,-58.4643962,,,,
Los Hermanos,-34.4704787,-58.5928534,Avenida Nicolás Avellaneda,,,
Quereria,-34.6092934,-58.4856278,Álvarez Jonte,,,
Punta Carranza,-34.6079440,-58.4844607,Adolfo P. Carranza,,,
Los Hermanos,-34.4684489,-58.5885642,Avenida Nicolás Avellaneda,,,
Cornelio Saavedra,-34.5497669,-58.4825171,,,,
Marta,-34.4645299,-58.5803584,Avenida Nicolás Avellaneda,,,
Fabric,-34.5418971,-58.4639756,,,,
Zapi,-34.5965294,-58.4168586,Bulnes,,,
La Vicca,-34.5967201,-58.4130842,Sánchez de Bustamante,,,
Que Guacho,-34.5315054,-58.4994072,General José de San Martín,,,
Ballesteros,-34.5315220,-58.4994633,Valle Grande,,,Tu-Su 10:00-23:50
,-34.7117502,-58.5945552,Guillermo Marconi,,,
Ugris,-34.5911701,-58.4344858,Avenida Córdoba,,,
Papa Piccolos,-34.5250133,-58.4861409,General José de San Martín,,,
Dong Hai Restaurante,-34.5249740,-58.4860529,General José de San Martín,,,
Sabores de Campo,-34.6547525,-58.6430129,,,,
Placere,-34.6180740,-58.3611011,,,,
San Cayetano,-34.5968692,-58.4145457,José Antonio Cabrera,,,
Vincero Gourmet,-34.5331400,-58.5023439,General José de San Martín,,,
Pizza House,-34.5273067,-58.4904349,General José de San Martín,,,
Capri Pizza,-34.5266647,-58.4890718,General José de San Martín,,,
Mizuki,-34.6149411,-58.3623608,,,,
Orange Madero,-34.6112828,-58.3635429,,,,
Tres Quarts,-34.6107172,-58.3636354,,,,
San Luca,-34.6096122,-58.3637808,,,,
Frahel,-34.6540467,-58.6431539,,,,
Blue,-34.6164680,-58.3617339,,,,
Patio Japones,-34.6163148,-58.3617629,,,,
Pizado,-34.6157119,-58.3617974,,,,
DF Mexican Grill,-34.6154308,-58.3631141,,,,
Itamae Sushi,-34.6156114,-58.3630835,,,,
Simone,-34.6160619,-58.3630432,,,,
Unico,-34.6163091,-58.3622381,,,,
La Pereanta,-34.6162084,-58.3612225,,,,
El Boliche de Nico,-34.5797794,-58.4720108,,,,
Mangiare,-34.5991770,-58.3646375,,,,
Sanno,-34.5991255,-58.3645581,,,,
Fabrica de Pizzas,-34.9839777,-58.3746142,Avenida Juan Domingo Perón,,,
San francisco,-33.0811395,-68.4274601,,,,
Ugi's,-34.5971695,-58.3812065,Carlos Pellegrini,,,
Nino,-34.4982017,-58.4892366,Doctor Guillermo Rawson,,,
Pizza Bonita,-34.4987386,-58.4885880,Doctor Guillermo Rawson,,,
Mama Masa,-34.5189301,-58.4861090,Avenida Maipú,,,
Rivière,-34.6166219,-58.3621686,,,,
OK Food,-34.6163549,-58.3627652,,,,
Lola Mora,-34.6172404,-58.3611510,,,,
Edward's,-34.5030950,-58.4945876,Avenida Maipú,,,closed
Caro Pepe,-32.8852599,-68.8448049,Avenida Las Heras,,,
Mignon,-34.4976801,-58.4895768,,,,
Lomitos 2x1,-33.0361439,-68.8900355,,,,
RITA Restaurante,-34.5846750,-58.4523858,Olleros,,,
Kentucky,-34.6226010,-58.3916741,Avenida Entre Ríos,,,
,-34.6170516,-58.3727602,,,,
Monday,-34.6091070,-58.3917791,Avenida Callao,,,
Kilo Gourmet,-34.6145128,-58.3802558,Bernardo de Irigoyen,,,
Rioja,-34.6131431,-58.3798063,,,,
Santo Domingo,-34.6128713,-58.3753693,,,,
,-34.6505164,-58.6451628,,,,
Donaio,-34.6506541,-58.6442622,,,,
Lo de Esteban,-34.4435611,-58.5517195,Avenida Presidente Teniente General Juan Domingo Perón,,,
Pizza Avenda,-34.4631773,-58.5775693,Avenida Nicolás Avellaneda,,,
La Aqevasan,-34.4616186,-58.5742880,Avenida Nicolás Avellaneda,,,
Ke!,-34.4706785,-58.5940361,Avenida Nicolás Avellaneda,,,
,-34.7917787,-58.6302843,Avenida Brigadier General Juan Manuel de Rosas,,,
Ouro Preto,-34.6037616,-58.3852343,Avenida Corrientes,,,
,-34.4646226,-58.5812897,Avenida Nicolás Avellaneda,,,
,-34.4645766,-58.5811915,Avenida Nicolás Avellaneda,,,
M & M,-34.4638575,-58.5796777,Avenida Nicolás Avellaneda,,,
La Americana,-34.6038390,-58.3862438,Avenida Corrientes,,,
Los Inmortales - Corrientes,-34.6038313,-58.3860258,Avenida Corrientes,,,
Siempre Verde,-34.6081976,-58.3742757,,,,
Central Sandwich,-34.6081421,-58.3750970,,,,
Paella Valenciana,-34.6089849,-58.3763047,Chacabuco,,,
Wok Express,-34.6091579,-58.3763005,,,,
Dulce For Nuete,-34.6117907,-58.3788140,,,,
Bernardo,-34.6106924,-58.3804504,Bernardo de Irigoyen,,,
Salsa Mia,-34.6103706,-58.3763624,,,,
Mr. Sandwich,-34.6103729,-58.3761292,,,,
Wok Express,-34.6101283,-58.3728415,,,,
,-34.7639586,-58.6174478,Avenida Brigadier General Juan Manuel de Rosas,,,
Kamala,-34.6497498,-58.6421349,,,,
La Barra,-34.6503722,-58.6424907,,,,
Dante,-34.6503298,-58.6427673,,,,
,-34.7941757,-58.6330110,Avenida Brigadier General Juan Manuel de Rosas,,,
SushiClub,-34.5836206,-58.4032310,Avenida General Las Heras,,,Mo-Su 17:00-24:00
,-31.6968853,-64.8949830,,,,
La Vuelta,-34.6495936,-58.6420308,,,,
Sushi-Wa,-34.6495994,-58.6418684,,,,
,-34.6497591,-58.6423669,,,,
Parrilla al Carbon,-34.6091990,-58.3763921,,,,
Ramon Bistro,-34.6105948,-58.3763416,,,,
Irish,-34.6114544,-58.3763341,,,,
La Familia,-34.7330494,-58.6073669,,,,
Restaurant Parrilla,-34.6116976,-58.3801723,,,,
Vargas,-34.6107326,-58.3790608,,,,
Maper Qué,-34.6500076,-58.6389059,,,,
Harmony,-34.5957896,-58.4026477,Marcelo T. de Alvear,,,
Mr. Miga,-34.5960252,-58.4031554,Avenida Pueyrredón,,,
,-34.7328388,-58.6074243,Avenida Luro,,,
Borba,-34.4508377,-58.5709189,Avenida Hipólito Yrigoyen,,,
A Gusto,-34.4593034,-58.5694223,Avenida Nicolás Avellaneda,,,
Villa Lomo´s,-32.4109522,-63.2438555,,,,
Aldo's,-34.6113671,-58.3716761,,,,
El Bodegón,-34.6116755,-58.3760240,,,,
El Buen Gusto,-34.6030905,-58.4061975,Boulogne Sur Mer,,,
Farandula,-34.6040911,-58.3895420,Avenida Corrientes,,,
Arev,-34.5964613,-58.4259531,Pringles,,,
Chola de Oro,-34.6019140,-58.4113459,Lavalle,,,
Caelis,-34.5999252,-58.4174181,Lavalle,,,
La Española,-34.4675652,-58.5113870,Avenida 25 de Mayo,,,
Perez-H,-34.6129280,-58.3719592,,,,
P&E,-34.5951745,-58.4283558,Avenida Córdoba,,,
Vía Giovanni,-34.6043566,-58.3951946,Avenida Corrientes,,,
Las Delicias,-34.5363104,-58.4774295,Avenida Maipú,,,
La Ventana,-34.6128581,-58.3707875,,,,
Pizzería Tagliata,-34.6045142,-58.3996796,Avenida Corrientes,,,
Mamba,-34.4649401,-58.5086049,Avenida Tiscornia,,,
Taconeando,-34.6163707,-58.3703549,,,,
Pizzeria Tio Felipe,-34.6164579,-58.3703600,,,,
Patios,-34.6165510,-58.3706385,,,,
Rising Sun,-34.6163067,-58.3716322,,,,
Delhi Masala,-34.6161995,-58.3716232,Defensa,,,
Don Corsini,-34.6144407,-58.3717547,,,,
La Esquina,-34.6031521,-58.4578242,Espinosa,,,
La Tranquera,-34.6429362,-58.6405133,,,,
Demila,-34.4698425,-58.5089265,Martín y Omar,,,
Chicharos,-34.4700652,-58.5093294,Martín y Omar,,,
Ajicito Porteño,-34.6009834,-58.4536151,Avenida Juan Bautista Justo,,,
Puerte Lopez,-34.6009317,-58.4535449,Avenida Juan Bautista Justo,,,
J M,-34.4597644,-58.5424408,Avenida Uruguay,,,
Cafetería,-34.6161805,-58.3759395,,,,
La Cocina de Virrey,-34.6136431,-58.3726251,,,,
Lo de Basi,-34.4558374,-58.5512932,A. Tanoni,,,
Don Hugo,-34.6139663,-58.3774305,,,,
Lo d Luis,-34.6140581,-58.3786768,,,,
Trybe,-34.6044675,-58.4592258,Avenida San Martín,,,
Delicias,-34.4513174,-58.5715792,Avenida Hipólito Yrigoyen,,,
El imperio de comidas,-34.4596832,-58.5709214,Avenida Nicolás Avellaneda,,,
La Unión,-34.4595166,-58.5706005,Avenida Nicolás Avellaneda,,,
Good Food Company,-34.4712367,-58.5118404,Rivadavia,,,
,-34.4495116,-58.5508219,Nicolás Avellaneda,,,
Home Burger,-34.4698823,-58.5118003,Acassuso,,,
Bodhis,-34.4696679,-58.5112518,9 de Julio,,,
Amazonas,-34.4573373,-58.5659613,Avenida Nicolás Avellaneda,,,
Amor Far,-34.4571915,-58.5657345,Avenida Nicolás Avellaneda,,,
Caracol,-34.6208446,-58.3729478,,,,
Resto Bar,-34.6951387,-58.5326427,General Nazar,,,
La Vieja Terminal,-30.8565332,-64.9860188,,,,
Junior B,-30.8563425,-64.9863305,,,,
"Sandwichería ""318""",-24.2600983,-65.2097342,,,,
Pizzas Caseras,-24.2601203,-65.2095529,,,,
Zorsenon,-30.8553903,-64.9841649,,,,
Pancho Loco II,-34.4462228,-58.6006297,Alfredo Palacios,,,
Pizzeria Trio,-34.4429746,-58.5911853,Avenida Crisólogo Larralde,,,
Mi Tio,-34.6184178,-58.3715072,,,,
Dany Elena's,-34.6257501,-58.5094762,Avenida Lope de Vega,,,
Sagardi,-34.6205773,-58.3703390,,,,
Jhabibi,-34.6206667,-58.3734510,,,,
La Moderna,-34.6207524,-58.3756666,,,,
Pizzeria Victuria,-34.6371468,-58.4962077,Avenida Rivadavia,,,
Todo Pasta,-34.6988158,-58.6244896,Carlos Casares,,,
Trattoria Zagara,-34.6193600,-58.3701975,,,,
Fuegos y Vinos,-34.6208339,-58.3773271,,,,
La Ultima Porcion,-34.6208350,-58.3774949,,,,
El Refuerzo,-34.6186188,-58.3767648,,,,
La Estrella,-34.6983405,-58.6260970,Chavarría,,,
Frotello's,-34.6253835,-58.5201509,Irigoyen,,,
Green Go,-34.4686838,-58.5118889,Ituzaingó,,,
Aconcagua,-34.6185812,-58.3730892,,,,
Viejo Gómez,-34.6185253,-58.3713254,,,,
El Rey del Pollo,-34.4541893,-58.5587417,Avenida Nicolás Avellaneda,,,
La Pizza del 900,-34.7279534,-58.5287943,Martín Miguel de Güemes,,,
La Estación Resto - Bar,-24.2544727,-65.2081585,,,,
Valentino Resto Bar,-24.2529865,-65.2036404,,,,
