name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Suntory,19.3927070,-99.1718061,Torres Adalid,,,
Japanese,19.3902748,-99.1721887,,,,
Pizza Hut,19.3971310,-99.1641036,,,,
La Mansion,19.3908224,-99.1731207,Avenida Insurgentes Sur,,,
Toks,19.3875615,-99.1742262,Avenida Insurgentes Sur,,,
Sanborns,19.3869085,-99.1742951,,,,
Pajares,19.3930539,-99.1749370,,,,
Bahía Capital,19.3866468,-99.1750622,Avenida Insurgentes Sur,,,
Le Gourmet,19.3940060,-99.1754848,,,,
Rafaello's,19.3929697,-99.1757938,,,,
Giancarlo's,19.3888172,-99.1780817,,,,
China Inn,19.3887015,-99.1777088,,,,
Vips,19.3843056,-99.1752220,San Francisco,,,07:00-22:00
,19.4349648,-99.0884382,,,,
,19.4323068,-99.1643336,,,,
,19.4287021,-99.1620496,,,,
Carnes Mixcum,15.0340761,-92.1440881,,,,
Faja de Oro Carnes,15.0317717,-92.1537440,,,,
El Conchal,31.3143198,-113.5403045,,,,Mo-Su 10:00-18:00
El asadero,20.6617978,-105.2227916,,,,
La Concha,32.4226783,-117.0969917,,,,
Fabrizzio's Pizzeria and Restaurant,32.4232823,-117.0976057,,,,
Las Mañanitas,32.3524778,-117.0599715,,,,
Los Pelicanos,32.3444081,-117.0611376,,,,
Kokoro,32.4441159,-117.0975002,,,,
La Puesta del Sol,15.9430014,-97.1781214,,,,
La Providencia,15.6643379,-96.5182081,,,,
El Haurache Veloz,19.2950180,-99.1819497,,,,
Vip's Sor Juana,19.5405276,-99.2075276,,,,
Potzocalli,19.5562470,-99.2046519,,,,
Las Alitas,17.9934947,-92.9354892,,,,
VH Cafe & Bar,17.9944539,-92.9369376,,,,
Pizza Hut,17.9980167,-92.9412948,,,,
Super Salads,17.9922355,-92.9337441,,,,
Applebee's,17.9976436,-92.9405247,,,,
Las Chonas,24.0237820,-104.6754573,,,,
Los Corrales,24.0256835,-104.6783172,,,,
Los Corrales,24.0244291,-104.6792630,,,,
Los Equipales,24.0247325,-104.6767073,,,,
El Porton,24.0353452,-104.6552926,Boulevard Felipe Pescador,,,
Buffet,17.0723417,-96.6848892,,,,
La Fogata,24.0285227,-104.6565250,,,,
La Hacienda,24.0264820,-104.6617285,,,,
Villa Durango,24.0265849,-104.6578147,,,,
Los Corrales,24.0274039,-104.6457293,H. Colegio Militar,,,
La Terraza,25.5602438,-103.4333062,,,,
Restaurant El Lobo,20.8602819,-90.3999099,,,,
Restaurant Los Pampanos,20.8615361,-90.4002555,Calle 12,+52 988 916 2661,,Mo-Su 11:00-19:00
Restaurant La Boya,20.8611701,-90.4005142,,,,
Restaurant La Palapa,20.8605832,-90.4007663,Calle 12,,,Mo-Su 11:00-19:00
Restaurant Chivirico,20.8610270,-90.4001657,,,,
Restaurant Nicte-ha,20.8607266,-90.3997856,,,,
A takear!,19.8298179,-90.5346087,,,,
Domino's Pizza,19.8455849,-90.5189754,,,,
,20.5936759,-100.3915971,,,,
Alioli Gastro Bar,20.5938109,-100.3914738,,,,
Los Compadres,20.5942973,-100.3905220,,,,
,20.5945053,-100.3906538,,,,
Los Doratitos de Tiocampo,20.5966663,-100.3602767,,,,
La Capilla,20.5964193,-100.3528436,,,,
,20.5964308,-100.3527801,,,,
El Original,20.6107035,-100.3677697,,,,
Los Naranjos,24.0247386,-104.6708173,,,,
Lugano's,24.0181329,-104.6902657,,,,
Los Equipales,24.0198001,-104.6902494,,,,
Bistro Garden,24.0471298,-104.6242553,,,,
Tacotote,25.5541193,-103.4406670,,,,
Applebee's,25.5581799,-103.4368840,,,,
Sirloin Stockade,25.5680381,-103.4236215,,,,
Diablito Blue,19.2948914,-99.1320741,,,,
Vips,19.2966268,-99.1541829,Huipulco,,,
El Portón,19.2937788,-99.1239236,,,,
La Sorella de Giovanni,22.1500934,-100.9851872,,,,
,19.1082721,-91.0121445,,,,
Vips,17.9887373,-92.9174991,,,,
Res Campestre,17.1439855,-92.8873948,,,,
Margaritas Grill,16.7377430,-92.6351727,,,,
Casa Vieja de Los Arcos,19.8454939,-90.5367192,Calle 10 Antes del Comercio,,,
Gorilla Pizza,31.8643264,-112.8478779,,,,
Toks,19.4864097,-99.0941388,,,,
El Porton,19.4784799,-99.0952666,,,,
Parador Turístico Acanceh,20.8121091,-89.4720898,,,,
Applebee's,29.0846935,-110.9835070,,,,
,29.1056343,-110.9514024,,,,
,29.1064311,-110.9513917,,,,
Xochimilco,29.0634049,-110.9584083,,,,
Cabral,29.0753904,-110.9577849,,,,
,29.0607978,-110.9545567,,,,
,19.2891111,-99.1667435,,,,
Samborns Plaza Mayor,21.1577882,-101.6941560,,,,
Attilio's,24.1332911,-110.4249933,,,,
Lorenzo's Italian,24.1330855,-110.4253795,,,,
Azul Marino,24.2147281,-110.2984778,,,,Mo-Su 13:00-22:30
Taberna del Leon,19.3389280,-99.1932447,Altamirano,,,
Azul y Oro,19.3136655,-99.1850155,,,,
La Vaca Negra,19.0446140,-98.1987564,,,,
Cafe Roma,20.6062472,-105.2356223,,,,
Chiltepinos,32.5233428,-117.0129300,Calle Diego Rivera,,,
"Los Remedios Restaurante, Bar & Cantina",32.5233013,-117.0138409,,,,
"El ""Griego"" / La Paella",32.5224467,-117.0155521,,,,
Mr. Pollo,32.5225905,-117.0173186,,,,
Asadero Sonora,32.5227307,-117.0175761,,,,
Tortas Cubanas,32.5226402,-117.0174420,,,,
Sonora Mia,32.5235523,-117.0211917,,,,
Mariscos 'El Nuevo Anclote',32.5216480,-117.0298357,,,,
,26.8979460,-111.9585017,,,,
Cafeteria CEGS,25.6701130,-100.3564610,,,,
Casa Valadez,21.0156308,-101.2527812,Jardin de La Unión,,,
La Botellita,21.0159287,-101.2531351,Luis González Obregon,,,
Sanborn's Las Águilas,19.3475275,-99.2318223,,,,
Gino's Insurgentes,19.3705670,-99.1797348,,,,
Drupa Café,19.3565075,-99.1549885,,,,
Potzolcalli,19.3453887,-99.1683757,Avenida Miguel Ángel de Quevedo,,,
Fonda 99.99,19.3753419,-99.1736325,Calle Moras,,,Tu-Sa 13:00-21:00;Su 13:00-18:00
Konditori,19.3751815,-99.1788909,Avenida Insurgentes Sur,,,Mo-Su 07:00-23:30
El Fogoncito,19.3661798,-99.1791096,Av Río Mixcoac,,,
Vips,19.4216742,-99.1633741,Avenida Insurgentes Sur,,,Mo-Su 07:00-22:00
Nagaoka,19.3915426,-99.1746948,Calle Arkansas,,,Tu-Sa 13:00-22:30; Su 13:00-19:30
Vips,19.4078532,-99.1337111,José Antonio Torres,,,Su-Th 07:00-24:00; Fr-Sa 07:00-13:00
Saint Crepier,19.3451242,-99.1695675,Avenida Miguel Ángel de Quevedo,,,
Haru Maki,19.3451559,-99.1698111,Avenida Miguel Ángel de Quevedo,,,Mo-Sa 13:30-23:00; Su 13:00-20:00
Happy's Pizza,19.3451395,-99.1696538,Avenida Miguel Ángel de Quevedo,,,
Tamales Flor de Lis,19.3451876,-99.1700930,Avenida Miguel Ángel de Quevedo,,,
La Parrilla de Manolo,20.6333677,-87.0676804,,,,
Sushi Itto,19.3459911,-99.1770334,,,,
Playa Bruja,23.3063198,-106.4905359,,,,
Shrimp factory,23.2422919,-106.4513200,,,,
O'Xacobeo,19.4195529,-99.1609089,Colima,,,Mo-Su 13:00-20:00
Diez,20.6329250,-87.0679529,,,,
Las Delicias,20.6310967,-87.0691166,,,,
Bip-Bip,20.6300454,-87.0698481,,,,
La Vagabunda,20.6318452,-87.0685814,,,,
Ambasciata D' Italia,20.6314515,-87.0689652,,,,
Guy Fieri's,20.6309579,-87.0692180,,,,
Aca Los Tacos,20.6301050,-87.0699314,,,,
Texas Burger Company,20.6307269,-87.0693595,,,,
That's Amore,20.6326405,-87.0680026,,,,
Maktub,20.6327584,-87.0680556,,,,
La Route Des Vins,20.6324322,-87.0682967,,,,
Antica,20.6328828,-87.0679773,,,,
Molusko,20.6328383,-87.0680045,,,,
La Vaca Gaucha,20.6316084,-87.0689053,,,,
Babes,20.6327240,-87.0680789,,,,
1847,20.6327984,-87.0680301,,,,
La 5a Tostada,20.6326929,-87.0681011,,,,
Los Farolitos,25.5668504,-103.3838318,,,,
Doña Juanita y Cia.,20.6269122,-87.0826480,,,,
Merchant,20.6249071,-87.0793301,,,,
Los 3 Bisqueteros,20.6268255,-87.0824935,,,,
China Palace,20.6256173,-87.0805384,,,,
Billy The Kid,20.6252311,-87.0758803,,,,
Lotus,20.6261713,-87.0738184,,,,
Don Mario,20.6263187,-87.0737338,,,,
Las Brisas,20.6246229,-87.0748901,,,,
Torero,20.6255922,-87.0742316,,,,
Hacienda Mi Ranchito,20.6264319,-87.0736156,,,,
La Taberna,20.6247330,-87.0748288,,,,
El Sarape,20.6245402,-87.0784649,,,,
Appetizer,20.6241520,-87.0753655,,,,
Il Bistro,20.6287756,-87.0720225,,,,
Ipanema's,20.6278554,-87.0728600,,,,
La Famiglia,20.6274081,-87.0731109,Av. 10 Norte,,,
Il Panino,20.6276971,-87.0728986,,,,
La Posta,19.3449471,-99.1578549,Avenida Pacífico,,,Mo-We 13:30-23:00;Th-Sa 13:30-24:00;Su 13:30-22:00
The Glass Bar,20.6265454,-87.0720998,,,,
Il Pescatore,20.6292938,-87.0694004,,,,
Diablito Cha Cha Cha,20.6272813,-87.0710881,,,,
L' Ambassade,20.6270336,-87.0726573,,,,
Ula Gula,20.6268087,-87.0722944,,,,
La Barbacoa,20.6272272,-87.0729889,,,,
Java Joe's,20.6268644,-87.0726194,,,,
Era Ora,20.6275228,-87.0708756,,,,
Eclipse,20.6273322,-87.0710148,,,,
Babes,20.6269289,-87.0724903,,,,
Asiana,20.6296307,-87.0690960,,,,
Karta Bar,20.6272035,-87.0709882,,,,
Jaguar,20.6258193,-87.0728487,,,,
Restaurant Da Bruno,20.6275180,-87.0716661,,,,
Casa del Agua,20.6233476,-87.0745718,,,,
Mandarina's Cafe,20.6289021,-87.0706793,,,,
Big Lobster,20.6248954,-87.0734884,,,,
La Frontera,20.6226850,-87.0750204,,,,
Los Rancheros,20.6246297,-87.0736601,,,,
Media Luna,20.6277025,-87.0715410,,,,
Playasia,20.6274649,-87.0717045,,,,
La Caprichoza,20.6283260,-87.0710819,,,,
Tropical,20.6261780,-87.0725827,5ta Avenida,,,
Blue Lobster,20.6274432,-87.0715592,,,,
Pez Vela,20.6233908,-87.0746481,,,,
100% Natural,20.6269835,-87.0720450,,,,
Los Comales,20.6240887,-87.0740580,,,,
Karen's,20.6236893,-87.0744503,,,,
Carlos & Charlie's,20.6216360,-87.0759516,,,,
Di Vino,20.6275679,-87.0717627,,,,
Tequila Barrel,20.6272846,-87.0719628,,,,
Las Bugambilias,20.6290116,-87.0707589,,,,
Mosquito Blue,20.6276748,-87.0716863,,,,
Madre Tierra,20.6285510,-87.0710784,,,,
Kool Fish,20.6358691,-87.0659259,,,,
Casa Adela,20.6256380,-87.0730912,,,,
Sur,20.6281710,-87.0713352,,,,
Fisher's,19.3889034,-99.1767765,,,,
Café Palacio,19.3930072,-99.1732204,,,,
,19.3911716,-99.1768701,,,,
Pizza Hut,19.3786986,-99.1480685,Eje Central,,,
Wings,19.3757354,-99.1409670,Calzada de Tlalpan,,,
Tacos Salceados,32.5067302,-116.9737531,,,,
"Mariscos ""El Mazateño""",32.5282790,-116.9922634,,,,
san matias,31.3345380,-115.5464135,,,,
Costeñito,25.6544064,-100.2937682,,,,
Wings Army,25.6547159,-100.2935542,,,,
Manhattan,25.6477137,-100.2843590,,,,
IHOP,25.6383269,-100.2869447,,,,
Chili's,25.6355606,-100.2828355,,,,
Sirloin Stockade,25.6349287,-100.2838745,,,,
Benedetis Pizza,19.4084563,-99.1616211,,,,
Como Como,20.6361975,-87.0656503,,,,
La Portena,20.6357156,-87.0662082,,,,
El Emporio,20.6358417,-87.0664007,,,,
Esquina 38,20.6355449,-87.0659448,,,,
La Pirata,20.6367799,-87.0656396,,,,
La Piola,20.6352437,-87.0655430,,,,
La Pumarola,20.6352336,-87.0631505,,,,
Vips,19.3512730,-99.1864650,,,,
Hooters,19.3499518,-99.1864371,,,,
Sushi Roll,19.3885973,-99.1742263,,,,
Emilia,20.6519505,-100.4337372,,,,
Frankfurt,19.4094062,-99.1755542,Avenida Tamaulipas,,,
Specia,19.4106504,-99.1678157,Amsterdam,,,
Restaurante Tokio,19.8460143,-90.5375742,,,,
El Bastión,19.8458945,-90.5374801,,,,
Sanborn's,24.0249258,-104.6697379,,,,
El Almendro,20.6245254,-87.0747794,,,,
Buenos Aires,20.6255130,-87.0741008,,,,
Dolcetto,20.6272911,-87.0712824,,,,
Ajua,20.6244017,-87.0745659,,,,
Coffe Press,20.6229835,-87.0741115,,,,
Negrosal,20.6288243,-87.0699293,,,,
Las Cazuelas,20.6322620,-87.0690565,,,,
Club Nautico Tarraya,20.6228414,-87.0736630,Orilla de Playa,+529848732040,,
Carboncitos,20.6242659,-87.0741561,Calle 4 Norte,,,
Chicago,20.6253234,-87.0740612,,,,
La Quinta Pasion,20.6321534,-87.0687058,,,,
Le Petit Paris,20.6223754,-87.0749970,,,,
Fusion Beach Bar Cuisine,20.6244652,-87.0724184,Calle 6 Norte,,,Mo-Su 08:00-24:00
Los Rancheros,20.6214136,-87.0758251,,,,
Pummarola Express,20.6316976,-87.0692576,,,,
Yanten,20.6235898,-87.0730572,,,,
La Gloria Mexicana,20.6223047,-87.0748756,,,,
1900,19.2891358,-99.1668560,,,,
Italiannis,19.4113450,-99.1551510,,,,
Sanborns,21.8811134,-102.2954767,,,,
Molino Viejo,30.4845797,-115.9768961,,,,
Vips,19.3300400,-99.2115560,,,,
IHOP,19.3944515,-99.1729552,Montecitos,,,Su-Th 07:00-23:00;Fr-Sa 07:00-00:00
Potzolcalli,19.4123270,-99.1548500,,,,
Bismark Restaurante,24.1568093,-110.3118243,,,,
El Zarape Restaurante Tipico,24.1355843,-110.3151502,,,,
El Patron,24.1560073,-110.3247141,,,,
Kiwi,24.1644038,-110.3153274,,,,
Los Magueyes,24.1539447,-110.3164297,,,,
Sushi One,24.1642937,-110.3147133,Paseo Alvaro Obregon,,,
Mariscos Dos Mares,24.1678598,-110.3103787,,,,
KYUU Sushi,24.1562943,-110.3210230,,,,"Mo, Tu, Th, Su 13:00-22:00; Fr, Sa 13:00-23:00"
Tamales Purepechas,20.9712436,-101.2861535,,,,
Alitas y Costillas,25.4595984,-100.9827713,,,,
Real de la Esperanza,21.0485883,-101.2574370,,,,
Antojitos Los Gallos,15.7678476,-96.1379950,,,,
Quinta Las Acacias,21.0028604,-101.2416154,,,,
Restaurante del Hotel Perla,24.1623800,-110.3176584,,,,
,24.1624314,-110.3172561,,,,
Delis,24.1622160,-110.3172346,,,,
El Quinto Sol,24.1624020,-110.3147402,,,,
La muralla china,24.1626264,-110.3161134,,,,
Rancho Viejo,24.1631386,-110.3168752,,,,
Rancho Viejo,24.1542134,-110.3227810,,,,
Charro de Oro Buffet,25.6476491,-100.3021787,,,,
La hacienda de Guadalajara,24.1551449,-110.3226497,,,,
La parrilla norteña,24.1473156,-110.3298219,,,,
Sushi Zone,24.1445762,-110.3320119,,,,
Taquería El Huequito,19.3818830,-99.1796333,,,,Mo-Su 09:00-04:00
Grillos,19.2827802,-98.4369206,,,,
La Vaca Negra,19.2894841,-98.4239602,,,,
Mi Viejo Café,19.2833625,-98.4369260,,,,
La Casa de las Tlayudas,15.7654088,-96.1391633,,,,
Taurus,18.9709155,-96.7238218,,,,
Tacos el Güero,20.5968475,-100.3600417,,,,
Papa Bill,21.1547547,-86.8381425,,,,
Sushi Akai,21.1541543,-86.8383678,,,,
Sushi Ken,21.1519228,-86.8483450,,,,
Italiannis,21.1515407,-86.8482054,Avenida Andrés Quintana Roo,+52 998 848 2678,,
Parrilla Argentina,18.9359618,-99.2000032,Diana,,,
terrarium,18.9429284,-99.2092831,,,,
guamuchil,18.9429284,-99.2097337,,,,
Ana y José Beach Club,20.1655821,-87.4519904,,,,
Taqueria El Pastor,25.4438076,-100.9907537,,,,
Teriyaki Daruma,32.5257781,-117.0008312,,,,
Vips Axomiatla,19.3416329,-99.2486666,,,,
La Buena Vida,20.4024709,-87.3094134,,,,
La Lunita,20.4069615,-87.3076024,,,,08:00-23:00
Que Onda! Hotel & Restaurante,20.4090466,-87.3042764,,,,
Mamitas Beach Club,20.6312545,-87.0650067,,,,
Wicky's Beach Club,20.6258581,-87.0710143,,,,
Abuelo Gerardo,20.5098632,-86.9478249,,,,
El Porton,17.9951169,-92.9418732,,,,
La casa de los almuerzos,19.3243280,-98.2321525,,,,
Vips,19.5064987,-99.1460935,,,,
SUMA,19.3250732,-98.2325017,,,,
Restaurant Villa Dante,19.3671995,-99.2794920,,,,
Toks,19.3571738,-99.1989476,,,,
El Tizoncito,19.3596970,-99.1978402,,,,
Toks,19.3633156,-99.1894275,,,,
,25.4342061,-100.9994919,,,,
Cherokee House,25.4504341,-100.9882218,,,,
Pour La France,25.4411481,-100.9769619,,,,
Parrilla Steak,20.6862917,-103.4199926,,,,
Vips,24.0350063,-104.6523830,Boulevard Felipe Pescador,,,
Toks,19.3641845,-99.1608448,"Yácatas,Sta.Cruz Atoyac",,,
Los Cántaros,25.4406879,-100.9928029,,,,
M&M Pizza,25.4466025,-100.9893697,,,,
Super Salads,25.4470482,-100.9883935,,,,
La Tavola,19.3921348,-99.1708091,Torres Adalid,,,
Casa de Pepe,19.3697982,-99.1805126,Avenida Insurgentes Sur,,,
Sushi Roll,19.3893152,-99.1736888,,,,
Ruben's Hamburgers Insurgentes,19.3887302,-99.1738819,Insurgentes Sur,,,
Yandros,19.3150173,-98.2381518,,,,
,19.3156022,-98.2376354,,,,
Sanborns,18.9353464,-99.2294753,,,,
parrilla Argentina,25.6455841,-100.2939444,,,,
Tacos el Morelense,25.6460194,-100.2941904,,,,
Bonkey Sushi,25.6461935,-100.2941582,,,,
Tacos Que Pachó,25.6422570,-100.2908323,,,,
Tacos del Güero,25.6422376,-100.2777002,,,,
Sushi Express,25.6408835,-100.2816484,,,,
Mariscos Los Arcos,25.6353702,-100.2840517,,,,
Toks,25.6364825,-100.2833865,,,,
Sol y Luna,25.4367034,-100.9940931,,,,
El Feligrez,25.4572927,-100.9847511,,,,
Deigo,19.3779779,-99.1615348,José Enrique Pestalozzi,,,Tu-Sa 13:00-22:00;Su 13:00-19:00
El Rincón del Parque,19.3796051,-99.1619776,Matías Romero,,,Mo-Sa 08:00-22:00; Su 8:30-20:00
Pizzas Plaza Coyoacán,19.3448754,-99.1638672,Miguel Ángel de Quevedo,,,
El Tizoncito,19.3507565,-99.1625109,Calle Aguayo,,,
Giornale,19.4282253,-99.2171471,Avenida Paseo de las Palmas,,,
La Garufa,25.4962569,-100.9650210,,,,
Galpao do Brasil,25.4843845,-100.9710614,,,,
Don Artemio,25.4948830,-100.9655999,,,,
Tacos El Pastor,25.4239063,-101.0015955,,,,
La Forchetta,25.4209509,-101.0017536,,,,
El Tapanco,25.4207571,-101.0015363,,,,
Los Compadres,25.4202943,-100.9974808,,,,
,25.4242091,-101.0022256,,,,
,25.4193712,-100.9987360,,,,
Garabatos Insurgentes,19.3948726,-99.1724681,Insurgentes Sur,,,
Hooters,19.3891063,-99.1737469,,,,
Mirador Maya,18.5084953,-89.4029831,,,,
Mision 19,32.5211237,-117.0078146,,,,
Las Brasas,32.6366113,-115.3856599,,,,
,20.6256795,-87.0766258,,,,
"Area de comidas, Mercado San Juan de Aragón sec. 2",19.4537883,-99.0854076,,,,
Merendero San Marcos,21.8788414,-102.3044459,,,,
Bacanora Prime,21.8764937,-102.3038773,,,,
"TACOS DE MARISCOS ""LOS JARDINES""",31.8600362,-116.6182907,LOPEZ MATEOS Y PRIMERA,,,
Ocho Tostadas Nuevo Vallarta,20.6884431,-105.2898629,,,,
Fonda Orizatlan,22.1471450,-100.9745640,,,,
La Mera Madre,19.1161305,-96.1039165,Blvd. Manuel Avila Camacho,,,
Los Bisquets de Obregón,19.5819957,-99.0221056,,,,
,19.5913312,-99.0139931,,,,
Mary,19.5873488,-99.0147066,,,,
Sanborns,19.5827051,-99.0237643,,,,
Chili's,19.5843072,-99.0235980,,,,
Vips,19.5806733,-99.0237858,,,,
El Portón,19.5808603,-99.0236892,,,,
Applebee's,25.7321665,-100.3964550,,,,
Timón,19.3443004,-90.7320350,,,,
Fresas,19.3393626,-99.3108627,,,,
,19.3338603,-99.3100762,,,,
,19.3121585,-99.3107736,,,,
,19.3117434,-99.3115192,,,,
El lingote,25.6760963,-100.2824472,,,,
La Galería Café,25.6663565,-100.3075146,,,,
Tenerias,25.6705029,-100.3059950,,,,
Neuquen,25.6697730,-100.3083402,Dr. Jose María Coss,,,
El Papalote,25.6564807,-100.3616938,Calle Río Manzanares,,,
La Barra de Sontecomapan,18.5577719,-94.9942606,,,,
La Marina,31.7343946,-116.6382379,,,,
La Parrilla Suiza,18.1559781,-94.4199032,,,,
Neguri,18.1558621,-94.4207175,,,,
Rycka,18.1558057,-94.4210540,,,,
La Barra de Alvarado,18.1562408,-94.4183187,,,,
El Pastor Suizo,18.1536017,-94.4340704,,,,
Toks,18.1488971,-94.4690589,,,,
Martin's,25.5376777,-103.4495957,,,,
Tacos y Pozole el Chino,25.5390233,-103.4538765,,,,
La Garufa (comida argentina),25.5419913,-103.4479523,,,,
Cocteleria Fiesta,25.5388646,-103.4538692,,,,
Restaurant Principal,25.5401763,-103.4523994,,,,
Fondakatessen,25.5376245,-103.4553302,,,,
La Alhambra,25.5613978,-103.4317804,,,,
OXXO,31.8741446,-116.6091364,,,,
Chili's,25.4568074,-100.9749160,,,,
Maro's Shrimp House,22.8831213,-109.9139827,,,,
Crazy Lobster,22.8819428,-109.9136467,,,,
El Principal,25.4654209,-100.9810701,,,,
,25.4686077,-100.9796056,,,,
Los Pioneros,25.4723126,-100.9768108,,,,
Las Brazas,25.4680943,-100.9706739,,,,
Las Alitas,25.4388456,-100.9937223,,,,
Restaurant La Malinche,25.4232871,-101.0000110,,,,
Vips,32.6563931,-115.4146100,,,,
Toks Plaza Sendero Toluca,19.2907609,-99.5561956,,,,
Madre Oaxaca,25.6650012,-100.3089142,,,,
El Papalote,25.6692930,-100.3398985,,,,
Il Castello,25.7877863,-100.1388016,,,,
El Papalote,25.7866151,-100.1365416,,,,
Cabo Grill,25.6484527,-100.3597340,,,,
Super Salads,25.7258421,-100.2161188,,,,
Applebee's,25.7258034,-100.2158390,,,,
El Jacal,18.1491266,-94.4723002,,,,
Anthony's Restaurant,23.2421815,-106.4517138,,,,
Sierra Madre Brewing Co,25.6669080,-100.3110266,,,,
Vida Mia,21.0306582,-89.6442750,51 x 46,,,
La Iguana,21.0306774,-89.6443557,,,,
Pez y Mar,21.0310006,-89.6442629,,,,
Tio Ranito,21.0318241,-89.6463986,Calle 50,,,
Vips,19.1392023,-96.1040401,,,,
Sanborns,19.1396231,-96.1043219,,,,
El Portón,19.1410280,-96.1157192,,,,
Pizza Internet,19.2009938,-104.6838624,Av. veracruz,,,
Daddy's Restaurante,23.7319297,-99.1452332,Avenida Cristóbal Colón,,,
El Portón,19.6988116,-98.9807448,,,,Mo-Su 07:00-23:00
Vips,25.6931802,-100.2406970,,,,
El Portón,25.6928914,-100.2417408,,,,
Vips,19.4198680,-99.0951989,,,,
Gino's Guadalupe Inn,19.3579591,-99.1843196,Avenida Insurgentes Sur,,,
,24.4954270,-100.2952421,,,,
Pepe Pollos,18.9013739,-96.9565199,,,,
Vips,19.6607680,-99.0040505,,,,
El Gallito,19.4032812,-99.1691022,,,,
Pane en Via,19.4051544,-99.1692072,,,,
Séptimo,19.3474414,-99.1634640,Calle Presidente Venustiano Carranza,,,
Sanborns,25.6492658,-100.3353246,,,,
Fonda San Angel,19.3449431,-99.1916174,Plaza de Sn. Jacinto,,,
Mariscos Mante II,22.7421167,-98.9742487,,,,
Vips,19.4840413,-99.2334741,,,,
,16.8219768,-90.8872541,,,,
,20.2725435,-97.9638675,,,,
,20.5020538,-87.2242356,,,,
El Charco de las Ranas,19.3707670,-99.1856271,,,,
Café Papalotl,19.3363609,-99.1835747,,,,Mo-Fr 8:00-19:00; Sa 9:00-17:00
Trattoria Urbana,19.3370578,-99.1834288,,,,
Allende,19.3369814,-99.1831902,Avenida Copilco,,,
El Morral,19.3504246,-99.1617503,,,,
Kam Ling,19.3495493,-99.1609200,,,,
Asadero Grill,28.6982905,-100.5265789,,,,
"Carnitas ""Uruapan""",28.7016529,-100.5346331,,,,
Rancho Steak,28.7001429,-100.5352022,,,,
Argovia,15.1249759,-92.2988947,,,,
El Sheik,19.3566113,-99.1684555,Calle Madrid,,,
